"Bowling_Team","Bowler","Batting_Team","Stadium","Season","Runs","Wickets","Balls","Average","Economy"
"Royal Challengers Bangalore","Dale Steyn","Mumbai Indians","Dr DY Patil Sports Academy",2010,43,2,24,21.5,10.75
"Royal Challengers Bangalore","Dale Steyn","Mumbai Indians","M Chinnaswamy Stadium",2008,14,1,24,14,3.5
"Royal Challengers Bangalore","Dale Steyn","Mumbai Indians","M Chinnaswamy Stadium",2010,18,0,24,Inf,4.5
"Royal Challengers Bangalore","Dale Steyn","Mumbai Indians","Zayed Cricket Stadium",2020,43,0,24,Inf,10.75
"Royal Challengers Bangalore","Dale Steyn","Punjab Kings","Dubai International Cricket Stadium",2020,57,0,24,Inf,14.25
"Royal Challengers Bangalore","Dale Steyn","Punjab Kings","M Chinnaswamy Stadium",2008,16,0,24,Inf,4
"Royal Challengers Bangalore","Dale Steyn","Punjab Kings","M Chinnaswamy Stadium",2010,36,1,24,36,9
"Royal Challengers Bangalore","Dale Steyn","Punjab Kings","Punjab Cricket Association Stadium",2008,33,0,12,Inf,16.5
"Royal Challengers Bangalore","Dale Steyn","Punjab Kings","Punjab Cricket Association Stadium",2010,31,1,24,31,7.75
"Royal Challengers Bangalore","Dale Steyn","Rajasthan Royals","M Chinnaswamy Stadium",2010,18,0,24,Inf,4.5
"Royal Challengers Bangalore","Dale Steyn","Rajasthan Royals","Newlands",2009,6,0,12,Inf,3
"Royal Challengers Bangalore","Dale Steyn","Rajasthan Royals","Sawai Mansingh Stadium",2010,15,1,24,15,3.75
"Royal Challengers Bangalore","Dale Steyn","Sunrisers Hyderabad","Dubai International Cricket Stadium",2020,33,1,22,33,9
"Royal Challengers Bangalore","Dan Christian","Chennai Super Kings","MA Chidambaram Stadium",2013,13,0,12,Inf,6.5
"Royal Challengers Bangalore","Dan Christian","Chennai Super Kings","Wankhede Stadium",2021,12,0,12,Inf,6
"Royal Challengers Bangalore","Dan Christian","Delhi Capitals","Dubai International Cricket Stadium",2021,19,1,12,19,9.5
"Royal Challengers Bangalore","Dan Christian","Kolkata Knight Riders","Sharjah Cricket Stadium",2021,29,0,10,Inf,17.4
"Royal Challengers Bangalore","Dan Christian","Mumbai Indians","Dubai International Cricket Stadium",2021,21,0,12,Inf,10.5
"Royal Challengers Bangalore","Dan Christian","Mumbai Indians","M Chinnaswamy Stadium",2013,42,0,24,Inf,10.5
"Royal Challengers Bangalore","Dan Christian","Mumbai Indians","MA Chidambaram Stadium",2021,21,0,12,Inf,10.5
"Royal Challengers Bangalore","Dan Christian","Punjab Kings","Sharjah Cricket Stadium",2021,11,0,6,Inf,11
"Royal Challengers Bangalore","Dan Christian","Rajasthan Royals","Dubai International Cricket Stadium",2021,21,1,12,21,10.5
"Royal Challengers Bangalore","Dan Christian","Sunrisers Hyderabad","MA Chidambaram Stadium",2021,7,0,6,Inf,7
"Royal Challengers Bangalore","Dan Christian","Sunrisers Hyderabad","Zayed Cricket Stadium",2021,14,2,18,7,4.66666666666667
"Royal Challengers Bangalore","Daniel Sams","Delhi Capitals","Narendra Modi Stadium",2021,15,0,12,Inf,7.5
"Royal Challengers Bangalore","Daniel Sams","Punjab Kings","Narendra Modi Stadium",2021,24,1,24,24,6
"Royal Challengers Bangalore","Daniel Vettori","Chennai Super Kings","M Chinnaswamy Stadium",2011,15,2,24,7.5,3.75
"Royal Challengers Bangalore","Daniel Vettori","Chennai Super Kings","MA Chidambaram Stadium",2011,57,0,48,Inf,7.125
"Royal Challengers Bangalore","Daniel Vettori","Chennai Super Kings","MA Chidambaram Stadium",2012,30,0,24,Inf,7.5
"Royal Challengers Bangalore","Daniel Vettori","Chennai Super Kings","Wankhede Stadium",2011,42,0,22,Inf,11.4545454545455
"Royal Challengers Bangalore","Daniel Vettori","Deccan Chargers","Rajiv Gandhi International Stadium",2011,29,0,24,Inf,7.25
"Royal Challengers Bangalore","Daniel Vettori","Delhi Capitals","Feroz Shah Kotla",2011,25,1,24,25,6.25
"Royal Challengers Bangalore","Daniel Vettori","Delhi Capitals","M Chinnaswamy Stadium",2012,28,1,24,28,7
"Royal Challengers Bangalore","Daniel Vettori","Kochi Tuskers Kerala","M Chinnaswamy Stadium",2011,24,2,24,12,6
"Royal Challengers Bangalore","Daniel Vettori","Kochi Tuskers Kerala","Nehru Stadium",2011,17,1,24,17,4.25
"Royal Challengers Bangalore","Daniel Vettori","Kolkata Knight Riders","Eden Gardens",2011,28,1,24,28,7
"Royal Challengers Bangalore","Daniel Vettori","Kolkata Knight Riders","Eden Gardens",2012,29,1,24,29,7.25
"Royal Challengers Bangalore","Daniel Vettori","Kolkata Knight Riders","M Chinnaswamy Stadium",2012,22,1,18,22,7.33333333333333
"Royal Challengers Bangalore","Daniel Vettori","Mumbai Indians","M Chinnaswamy Stadium",2011,18,0,24,Inf,4.5
"Royal Challengers Bangalore","Daniel Vettori","Mumbai Indians","MA Chidambaram Stadium",2011,19,3,24,6.33333333333333,4.75
"Royal Challengers Bangalore","Daniel Vettori","Pune Warriors","M Chinnaswamy Stadium",2011,23,1,24,23,5.75
"Royal Challengers Bangalore","Daniel Vettori","Pune Warriors","M Chinnaswamy Stadium",2012,34,1,24,34,8.5
"Royal Challengers Bangalore","Daniel Vettori","Punjab Kings","M Chinnaswamy Stadium",2011,14,1,24,14,3.5
"Royal Challengers Bangalore","Daniel Vettori","Punjab Kings","M Chinnaswamy Stadium",2012,29,0,24,Inf,7.25
"Royal Challengers Bangalore","Daniel Vettori","Punjab Kings","Punjab Cricket Association Stadium",2012,24,0,24,Inf,6
"Royal Challengers Bangalore","Daniel Vettori","Rajasthan Royals","M Chinnaswamy Stadium",2012,20,1,24,20,5
"Royal Challengers Bangalore","Daniel Vettori","Rajasthan Royals","Sawai Mansingh Stadium",2012,20,0,24,Inf,5
"Royal Challengers Bangalore","Daren Sammy","Kolkata Knight Riders","Eden Gardens",2015,7,0,6,Inf,7
"Royal Challengers Bangalore","Daren Sammy","Sunrisers Hyderabad","M Chinnaswamy Stadium",2015,18,0,12,Inf,9
"Royal Challengers Bangalore","David Wiese","Chennai Super Kings","JSCA International Stadium Complex",2015,30,1,24,30,7.5
"Royal Challengers Bangalore","David Wiese","Chennai Super Kings","M Chinnaswamy Stadium",2015,46,1,24,46,11.5
"Royal Challengers Bangalore","David Wiese","Chennai Super Kings","MA Chidambaram Stadium",2015,29,2,24,14.5,7.25
"Royal Challengers Bangalore","David Wiese","Delhi Capitals","Feroz Shah Kotla",2015,18,2,20,9,5.4
"Royal Challengers Bangalore","David Wiese","Delhi Capitals","M Chinnaswamy Stadium",2015,39,0,24,Inf,9.75
"Royal Challengers Bangalore","David Wiese","Delhi Capitals","M Chinnaswamy Stadium",2016,49,0,24,Inf,12.25
"Royal Challengers Bangalore","David Wiese","Kolkata Knight Riders","M Chinnaswamy Stadium",2015,20,1,12,20,10
"Royal Challengers Bangalore","David Wiese","Mumbai Indians","M Chinnaswamy Stadium",2015,33,4,24,8.25,8.25
"Royal Challengers Bangalore","David Wiese","Mumbai Indians","Wankhede Stadium",2015,38,0,24,Inf,9.5
"Royal Challengers Bangalore","David Wiese","Punjab Kings","M Chinnaswamy Stadium",2015,4,0,6,Inf,4
"Royal Challengers Bangalore","David Wiese","Punjab Kings","Punjab Cricket Association Stadium",2015,17,1,12,17,8.5
"Royal Challengers Bangalore","David Wiese","Rajasthan Royals","Maharashtra Cricket Association Stadium",2015,32,2,24,16,8
"Royal Challengers Bangalore","David Wiese","Rajasthan Royals","Sardar Patel Stadium",2015,27,0,24,Inf,6.75
"Royal Challengers Bangalore","David Wiese","Sunrisers Hyderabad","Rajiv Gandhi International Stadium",2015,20,2,12,10,10
"Royal Challengers Bangalore","David Willey","Kolkata Knight Riders","Dr DY Patil Sports Academy",2022,7,0,12,Inf,3.5
"Royal Challengers Bangalore","David Willey","Mumbai Indians","Maharashtra Cricket Association Stadium",2022,8,0,12,Inf,4
"Royal Challengers Bangalore","David Willey","Punjab Kings","Dr DY Patil Sports Academy",2022,28,0,18,Inf,9.33333333333333
"Royal Challengers Bangalore","David Willey","Rajasthan Royals","Wankhede Stadium",2022,29,1,24,29,7.25
"Royal Challengers Bangalore","Dillon du Preez","Mumbai Indians","New Wanderers Stadium",2009,32,3,24,10.6666666666667,8
"Royal Challengers Bangalore","Dillon du Preez","Rajasthan Royals","SuperSport Park",2009,24,1,18,24,8
"Royal Challengers Bangalore","Dirk Nannes","Kochi Tuskers Kerala","Nehru Stadium",2011,31,1,18,31,10.3333333333333
"Royal Challengers Bangalore","Dirk Nannes","Mumbai Indians","M Chinnaswamy Stadium",2011,0,1,6,0,0
"Royal Challengers Bangalore","George Garton","Delhi Capitals","Dubai International Cricket Stadium",2021,20,0,18,Inf,6.66666666666667
"Royal Challengers Bangalore","George Garton","Kolkata Knight Riders","Sharjah Cricket Stadium",2021,29,0,18,Inf,9.66666666666667
"Royal Challengers Bangalore","George Garton","Punjab Kings","Sharjah Cricket Stadium",2021,27,1,24,27,6.75
"Royal Challengers Bangalore","George Garton","Rajasthan Royals","Dubai International Cricket Stadium",2021,30,1,18,30,10
"Royal Challengers Bangalore","George Garton","Sunrisers Hyderabad","Zayed Cricket Stadium",2021,29,1,12,29,14.5
"Royal Challengers Bangalore","Glenn Maxwell","Chennai Super Kings","Dr DY Patil Sports Academy",2022,29,0,18,Inf,9.66666666666667
"Royal Challengers Bangalore","Glenn Maxwell","Chennai Super Kings","Maharashtra Cricket Association Stadium",2022,22,2,24,11,5.5
"Royal Challengers Bangalore","Glenn Maxwell","Chennai Super Kings","Sharjah Cricket Stadium",2021,17,1,12,17,8.5
"Royal Challengers Bangalore","Glenn Maxwell","Delhi Capitals","Dubai International Cricket Stadium",2021,29,0,18,Inf,9.66666666666667
"Royal Challengers Bangalore","Glenn Maxwell","Delhi Capitals","Wankhede Stadium",2022,14,0,12,Inf,7
"Royal Challengers Bangalore","Glenn Maxwell","Gujarat Titans","Brabourne Stadium",2022,10,0,6,Inf,10
"Royal Challengers Bangalore","Glenn Maxwell","Gujarat Titans","Wankhede Stadium",2022,28,1,24,28,7
"Royal Challengers Bangalore","Glenn Maxwell","Kolkata Knight Riders","MA Chidambaram Stadium",2021,24,0,12,Inf,12
"Royal Challengers Bangalore","Glenn Maxwell","Kolkata Knight Riders","Sharjah Cricket Stadium",2021,25,0,18,Inf,8.33333333333333
"Royal Challengers Bangalore","Glenn Maxwell","Lucknow Super Giants","Dr DY Patil Sports Academy",2022,11,1,12,11,5.5
"Royal Challengers Bangalore","Glenn Maxwell","Mumbai Indians","Dubai International Cricket Stadium",2021,23,2,24,11.5,5.75
"Royal Challengers Bangalore","Glenn Maxwell","Punjab Kings","Brabourne Stadium",2022,17,1,12,17,8.5
"Royal Challengers Bangalore","Glenn Maxwell","Rajasthan Royals","Dubai International Cricket Stadium",2021,17,0,12,Inf,8.5
"Royal Challengers Bangalore","Glenn Maxwell","Rajasthan Royals","Maharashtra Cricket Association Stadium",2022,4,0,6,Inf,4
"Royal Challengers Bangalore","Glenn Maxwell","Rajasthan Royals","Narendra Modi Stadium",2022,17,0,18,Inf,5.66666666666667
"Royal Challengers Bangalore","Glenn Maxwell","Sunrisers Hyderabad","Wankhede Stadium",2022,13,1,12,13,6.5
"Royal Challengers Bangalore","Harshal Patel","Chennai Super Kings","JSCA International Stadium Complex",2015,26,1,23,26,6.78260869565217
"Royal Challengers Bangalore","Harshal Patel","Chennai Super Kings","M Chinnaswamy Stadium",2015,28,1,24,28,7
"Royal Challengers Bangalore","Harshal Patel","Chennai Super Kings","MA Chidambaram Stadium",2015,19,2,24,9.5,4.75
"Royal Challengers Bangalore","Harshal Patel","Chennai Super Kings","Maharashtra Cricket Association Stadium",2022,35,3,24,11.6666666666667,8.75
"Royal Challengers Bangalore","Harshal Patel","Chennai Super Kings","Sharjah Cricket Stadium",2021,25,2,19,12.5,7.89473684210526
"Royal Challengers Bangalore","Harshal Patel","Chennai Super Kings","Wankhede Stadium",2021,51,3,24,17,12.75
"Royal Challengers Bangalore","Harshal Patel","Deccan Chargers","Rajiv Gandhi International Stadium",2012,26,0,24,Inf,6.5
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","Dubai International Cricket Stadium",2021,34,1,24,34,8.5
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","Feroz Shah Kotla",2012,33,0,24,Inf,8.25
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","Feroz Shah Kotla",2015,14,1,18,14,4.66666666666667
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","Feroz Shah Kotla",2017,43,3,24,14.3333333333333,10.75
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","M Chinnaswamy Stadium",2012,10,0,12,Inf,5
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","M Chinnaswamy Stadium",2015,30,2,24,15,7.5
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","M Chinnaswamy Stadium",2016,32,0,18,Inf,10.6666666666667
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","Narendra Modi Stadium",2021,37,2,24,18.5,9.25
"Royal Challengers Bangalore","Harshal Patel","Delhi Capitals","Wankhede Stadium",2022,40,0,24,Inf,10
"Royal Challengers Bangalore","Harshal Patel","Gujarat Titans","Brabourne Stadium",2022,35,0,24,Inf,8.75
"Royal Challengers Bangalore","Harshal Patel","Gujarat Titans","Wankhede Stadium",2022,6,0,6,Inf,6
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","Dr DY Patil Sports Academy",2022,11,2,24,5.5,2.75
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","Eden Gardens",2012,35,0,18,Inf,11.6666666666667
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","Eden Gardens",2015,37,1,24,37,9.25
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","M Chinnaswamy Stadium",2012,46,1,24,46,11.5
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","M Chinnaswamy Stadium",2015,22,0,12,Inf,11
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","MA Chidambaram Stadium",2021,17,2,24,8.5,4.25
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","Sharjah Cricket Stadium",2021,19,2,24,9.5,4.75
"Royal Challengers Bangalore","Harshal Patel","Kolkata Knight Riders","Zayed Cricket Stadium",2021,13,0,12,Inf,6.5
"Royal Challengers Bangalore","Harshal Patel","Lucknow Super Giants","Dr DY Patil Sports Academy",2022,47,2,24,23.5,11.75
"Royal Challengers Bangalore","Harshal Patel","Lucknow Super Giants","Eden Gardens",2022,25,1,24,25,6.25
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","Dubai International Cricket Stadium",2021,17,4,19,4.25,5.36842105263158
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","M Chinnaswamy Stadium",2012,25,1,24,25,6.25
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","MA Chidambaram Stadium",2021,27,5,24,5.4,6.75
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","Maharashtra Cricket Association Stadium",2022,23,2,24,11.5,5.75
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","Wankhede Stadium",2012,24,2,24,12,6
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","Wankhede Stadium",2014,28,1,24,28,7
"Royal Challengers Bangalore","Harshal Patel","Mumbai Indians","Wankhede Stadium",2015,36,2,24,18,9
