"Batting_Team","Striker","Season","Bowling_Team","Runs","Dismissed","Balls","Stadium","Average","Strike_Rate"
"Royal Challengers Bangalore","Virat Kohli",2020,"Kolkata Knight Riders",51,0,45,"All",Inf,113.333333333333
"Royal Challengers Bangalore","Virat Kohli",2020,"Mumbai Indians",12,2,25,"All",6,48
"Royal Challengers Bangalore","Virat Kohli",2020,"Punjab Kings",49,2,44,"All",24.5,111.363636363636
"Royal Challengers Bangalore","Virat Kohli",2020,"Rajasthan Royals",115,1,85,"All",115,135.294117647059
"Royal Challengers Bangalore","Virat Kohli",2020,"Sunrisers Hyderabad",27,3,27,"All",9,100
"Royal Challengers Bangalore","Virat Kohli",2021,"Chennai Super Kings",61,2,48,"All",30.5,127.083333333333
"Royal Challengers Bangalore","Virat Kohli",2021,"Delhi Capitals",16,2,19,"All",8,84.2105263157895
"Royal Challengers Bangalore","Virat Kohli",2021,"Kolkata Knight Riders",49,3,43,"All",16.3333333333333,113.953488372093
"Royal Challengers Bangalore","Virat Kohli",2021,"Mumbai Indians",84,2,71,"All",42,118.30985915493
"Royal Challengers Bangalore","Virat Kohli",2021,"Punjab Kings",60,2,58,"All",30,103.448275862069
"Royal Challengers Bangalore","Virat Kohli",2021,"Rajasthan Royals",97,1,67,"All",97,144.776119402985
"Royal Challengers Bangalore","Virat Kohli",2021,"Sunrisers Hyderabad",38,2,33,"All",19,115.151515151515
"Royal Challengers Bangalore","Virat Kohli",2022,"Chennai Super Kings",31,2,36,"All",15.5,86.1111111111111
"Royal Challengers Bangalore","Virat Kohli",2022,"Delhi Capitals",12,1,14,"All",12,85.7142857142857
"Royal Challengers Bangalore","Virat Kohli",2022,"Gujarat Titans",131,2,107,"All",65.5,122.429906542056
"Royal Challengers Bangalore","Virat Kohli",2022,"Kolkata Knight Riders",12,1,7,"All",12,171.428571428571
"Royal Challengers Bangalore","Virat Kohli",2022,"Lucknow Super Giants",25,2,25,"All",12.5,100
"Royal Challengers Bangalore","Virat Kohli",2022,"Mumbai Indians",48,1,36,"All",48,133.333333333333
"Royal Challengers Bangalore","Virat Kohli",2022,"Punjab Kings",61,1,43,"All",61,141.860465116279
"Royal Challengers Bangalore","Virat Kohli",2022,"Rajasthan Royals",21,3,24,"All",7,87.5
"Royal Challengers Bangalore","Virat Kohli",2022,"Sunrisers Hyderabad",0,2,2,"All",0,0
"Royal Challengers Bangalore","Vishnu Vinod",2017,"Delhi Capitals",12,2,14,"All",6,85.7142857142857
"Royal Challengers Bangalore","Vishnu Vinod",2017,"Punjab Kings",7,1,12,"All",7,58.3333333333333
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2021,"Chennai Super Kings",1,0,1,"All",Inf,100
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2021,"Kolkata Knight Riders",0,1,1,"All",0,0
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2022,"Chennai Super Kings",7,2,4,"All",3.5,175
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2022,"Kolkata Knight Riders",4,1,3,"All",4,133.333333333333
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2022,"Punjab Kings",1,1,3,"All",1,33.3333333333333
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2022,"Rajasthan Royals",18,2,14,"All",9,128.571428571429
"Royal Challengers Bangalore","Wanindu Hasaranga de Silva",2022,"Sunrisers Hyderabad",8,1,19,"All",8,42.1052631578947
"Royal Challengers Bangalore","Washington Sundar",2018,"Chennai Super Kings",13,0,4,"All",Inf,325
"Royal Challengers Bangalore","Washington Sundar",2018,"Mumbai Indians",8,2,11,"All",4,72.7272727272727
"Royal Challengers Bangalore","Washington Sundar",2018,"Punjab Kings",9,0,4,"All",Inf,225
"Royal Challengers Bangalore","Washington Sundar",2018,"Rajasthan Royals",35,1,19,"All",35,184.210526315789
"Royal Challengers Bangalore","Washington Sundar",2019,"Delhi Capitals",1,1,2,"All",1,50
"Royal Challengers Bangalore","Washington Sundar",2019,"Sunrisers Hyderabad",0,1,1,"All",0,0
"Royal Challengers Bangalore","Washington Sundar",2020,"Chennai Super Kings",15,1,12,"All",15,125
"Royal Challengers Bangalore","Washington Sundar",2020,"Delhi Capitals",17,1,12,"All",17,141.666666666667
"Royal Challengers Bangalore","Washington Sundar",2020,"Mumbai Indians",10,0,6,"All",Inf,166.666666666667
"Royal Challengers Bangalore","Washington Sundar",2020,"Punjab Kings",43,2,41,"All",21.5,104.878048780488
"Royal Challengers Bangalore","Washington Sundar",2020,"Sunrisers Hyderabad",26,2,24,"All",13,108.333333333333
"Royal Challengers Bangalore","Washington Sundar",2021,"Chennai Super Kings",7,1,11,"All",7,63.6363636363636
"Royal Challengers Bangalore","Washington Sundar",2021,"Delhi Capitals",6,1,9,"All",6,66.6666666666667
"Royal Challengers Bangalore","Washington Sundar",2021,"Mumbai Indians",10,1,16,"All",10,62.5
"Royal Challengers Bangalore","Washington Sundar",2021,"Sunrisers Hyderabad",8,1,11,"All",8,72.7272727272727
"Royal Challengers Bangalore","Wasim Jaffer",2008,"Chennai Super Kings",50,1,33,"All",50,151.515151515152
"Royal Challengers Bangalore","Wasim Jaffer",2008,"Deccan Chargers",49,2,42,"All",24.5,116.666666666667
"Royal Challengers Bangalore","Wasim Jaffer",2008,"Delhi Capitals",10,1,9,"All",10,111.111111111111
"Royal Challengers Bangalore","Wasim Jaffer",2008,"Kolkata Knight Riders",6,1,16,"All",6,37.5
"Royal Challengers Bangalore","Wasim Jaffer",2008,"Punjab Kings",0,1,4,"All",0,0
"Royal Challengers Bangalore","Wasim Jaffer",2009,"Mumbai Indians",7,1,8,"All",7,87.5
"Royal Challengers Bangalore","Wasim Jaffer",2009,"Rajasthan Royals",8,1,9,"All",8,88.8888888888889
"Royal Challengers Bangalore","Yogesh Takawale",2014,"Chennai Super Kings",19,1,17,"All",19,111.764705882353
"Royal Challengers Bangalore","Yogesh Takawale",2014,"Kolkata Knight Riders",85,2,64,"All",42.5,132.8125
"Royal Challengers Bangalore","Yogesh Takawale",2014,"Punjab Kings",0,1,7,"All",0,0
"Royal Challengers Bangalore","Yogesh Takawale",2014,"Rajasthan Royals",0,1,3,"All",0,0
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Chennai Super Kings",38,1,33,"All",38,115.151515151515
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Delhi Capitals",120,0,58,"All",Inf,206.896551724138
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Kolkata Knight Riders",53,2,46,"All",26.5,115.217391304348
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Mumbai Indians",6,2,12,"All",3,50
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Punjab Kings",38,2,43,"All",19,88.3720930232558
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Rajasthan Royals",86,2,45,"All",43,191.111111111111
"Royal Challengers Bangalore","Yuvraj Singh",2014,"Sunrisers Hyderabad",35,2,41,"All",17.5,85.3658536585366
"Royal Challengers Bangalore","Yuzvendra Chahal",2014,"Punjab Kings",1,0,1,"All",Inf,100
"Royal Challengers Bangalore","Yuzvendra Chahal",2015,"Sunrisers Hyderabad",1,0,1,"All",Inf,100
"Royal Challengers Bangalore","Yuzvendra Chahal",2017,"Gujarat Lions",1,1,2,"All",1,50
"Royal Challengers Bangalore","Yuzvendra Chahal",2017,"Kolkata Knight Riders",0,1,2,"All",0,0
"Royal Challengers Bangalore","Yuzvendra Chahal",2017,"Punjab Kings",4,0,4,"All",Inf,100
"Royal Challengers Bangalore","Yuzvendra Chahal",2017,"Rising Pune Supergiants",5,0,11,"All",Inf,45.4545454545455
"Royal Challengers Bangalore","Yuzvendra Chahal",2017,"Sunrisers Hyderabad",3,1,7,"All",3,42.8571428571429
"Royal Challengers Bangalore","Yuzvendra Chahal",2018,"Rajasthan Royals",0,0,4,"All",NA,0
"Royal Challengers Bangalore","Yuzvendra Chahal",2019,"Chennai Super Kings",4,1,12,"All",4,33.3333333333333
"Royal Challengers Bangalore","Yuzvendra Chahal",2019,"Delhi Capitals",1,0,1,"All",Inf,100
"Royal Challengers Bangalore","Yuzvendra Chahal",2019,"Sunrisers Hyderabad",1,1,3,"All",1,33.3333333333333
"Royal Challengers Bangalore","Yuzvendra Chahal",2020,"Delhi Capitals",0,0,0,"All",NA,NA
"Royal Challengers Bangalore","Yuzvendra Chahal",2020,"Punjab Kings",1,1,3,"All",1,33.3333333333333
"Royal Challengers Bangalore","Yuzvendra Chahal",2021,"Chennai Super Kings",8,0,21,"All",Inf,38.0952380952381
"Royal Challengers Bangalore","Yuzvendra Chahal",2021,"Kolkata Knight Riders",2,0,6,"All",Inf,33.3333333333333
"Royal Challengers Bangalore","Zaheer Khan",2008,"Chennai Super Kings",8,1,6,"All",8,133.333333333333
"Royal Challengers Bangalore","Zaheer Khan",2008,"Delhi Capitals",4,0,1,"All",Inf,400
"Royal Challengers Bangalore","Zaheer Khan",2008,"Kolkata Knight Riders",3,1,8,"All",3,37.5
"Royal Challengers Bangalore","Zaheer Khan",2008,"Punjab Kings",1,1,5,"All",1,20
"Royal Challengers Bangalore","Zaheer Khan",2008,"Rajasthan Royals",18,1,23,"All",18,78.2608695652174
"Royal Challengers Bangalore","Zaheer Khan",2011,"Chennai Super Kings",21,1,21,"All",21,100
"Royal Challengers Bangalore","Zaheer Khan",2011,"Deccan Chargers",0,1,3,"All",0,0
"Royal Challengers Bangalore","Zaheer Khan",2012,"Deccan Chargers",0,1,4,"All",0,0
"Royal Challengers Bangalore","Zaheer Khan",2012,"Kolkata Knight Riders",11,0,7,"All",Inf,157.142857142857
"Royal Challengers Bangalore","Zaheer Khan",2012,"Mumbai Indians",1,0,3,"All",Inf,33.3333333333333
"Royal Challengers Bangalore","Zaheer Khan",2012,"Rajasthan Royals",0,1,3,"All",0,0
"Sunrisers Hyderabad","Aaron Finch",2014,"Chennai Super Kings",51,2,48,"All",25.5,106.25
"Sunrisers Hyderabad","Aaron Finch",2014,"Delhi Capitals",92,1,60,"All",92,153.333333333333
"Sunrisers Hyderabad","Aaron Finch",2014,"Kolkata Knight Riders",8,1,8,"All",8,100
"Sunrisers Hyderabad","Aaron Finch",2014,"Mumbai Indians",84,2,77,"All",42,109.090909090909
"Sunrisers Hyderabad","Aaron Finch",2014,"Punjab Kings",39,2,38,"All",19.5,102.631578947368
"Sunrisers Hyderabad","Aaron Finch",2014,"Rajasthan Royals",11,2,15,"All",5.5,73.3333333333333
"Sunrisers Hyderabad","Aaron Finch",2014,"Royal Challengers Bangalore",24,1,17,"All",24,141.176470588235
"Sunrisers Hyderabad","Abdul Samad",2020,"Chennai Super Kings",8,0,6,"All",Inf,133.333333333333
"Sunrisers Hyderabad","Abdul Samad",2020,"Delhi Capitals",45,1,23,"All",45,195.652173913043
"Sunrisers Hyderabad","Abdul Samad",2020,"Kolkata Knight Riders",23,1,15,"All",23,153.333333333333
"Sunrisers Hyderabad","Abdul Samad",2020,"Mumbai Indians",20,1,9,"All",20,222.222222222222
"Sunrisers Hyderabad","Abdul Samad",2020,"Punjab Kings",15,2,12,"All",7.5,125
"Sunrisers Hyderabad","Abdul Samad",2021,"Chennai Super Kings",18,1,14,"All",18,128.571428571429
"Sunrisers Hyderabad","Abdul Samad",2021,"Delhi Capitals",28,1,21,"All",28,133.333333333333
"Sunrisers Hyderabad","Abdul Samad",2021,"Kolkata Knight Riders",44,1,26,"All",44,169.230769230769
"Sunrisers Hyderabad","Abdul Samad",2021,"Mumbai Indians",9,2,11,"All",4.5,81.8181818181818
"Sunrisers Hyderabad","Abdul Samad",2021,"Punjab Kings",1,1,2,"All",1,50
"Sunrisers Hyderabad","Abdul Samad",2021,"Rajasthan Royals",10,1,8,"All",10,125
"Sunrisers Hyderabad","Abdul Samad",2021,"Royal Challengers Bangalore",1,2,5,"All",0.5,20
"Sunrisers Hyderabad","Abdul Samad",2022,"Lucknow Super Giants",0,1,1,"All",0,0
"Sunrisers Hyderabad","Abdul Samad",2022,"Rajasthan Royals",4,1,6,"All",4,66.6666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2019,"Delhi Capitals",2,1,3,"All",2,66.6666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2019,"Mumbai Indians",2,1,3,"All",2,66.6666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2019,"Punjab Kings",5,0,3,"All",Inf,166.666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2020,"Chennai Super Kings",31,1,24,"All",31,129.166666666667
"Sunrisers Hyderabad","Abhishek Sharma",2020,"Delhi Capitals",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Abhishek Sharma",2020,"Kolkata Knight Riders",2,0,3,"All",Inf,66.6666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2020,"Mumbai Indians",10,1,13,"All",10,76.9230769230769
"Sunrisers Hyderabad","Abhishek Sharma",2020,"Punjab Kings",12,1,6,"All",12,200
"Sunrisers Hyderabad","Abhishek Sharma",2020,"Royal Challengers Bangalore",15,2,9,"All",7.5,166.666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2021,"Chennai Super Kings",18,1,13,"All",18,138.461538461538
"Sunrisers Hyderabad","Abhishek Sharma",2021,"Delhi Capitals",5,1,6,"All",5,83.3333333333333
"Sunrisers Hyderabad","Abhishek Sharma",2021,"Kolkata Knight Riders",6,1,10,"All",6,60
"Sunrisers Hyderabad","Abhishek Sharma",2021,"Mumbai Indians",35,2,20,"All",17.5,175
"Sunrisers Hyderabad","Abhishek Sharma",2021,"Rajasthan Royals",21,0,16,"All",Inf,131.25
"Sunrisers Hyderabad","Abhishek Sharma",2021,"Royal Challengers Bangalore",13,1,10,"All",13,130
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Chennai Super Kings",114,2,74,"All",57,154.054054054054
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Delhi Capitals",7,1,6,"All",7,116.666666666667
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Gujarat Titans",107,2,74,"All",53.5,144.594594594595
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Kolkata Knight Riders",46,2,38,"All",23,121.052631578947
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Lucknow Super Giants",13,1,11,"All",13,118.181818181818
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Mumbai Indians",9,1,10,"All",9,90
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Punjab Kings",74,2,57,"All",37,129.824561403509
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Rajasthan Royals",9,1,19,"All",9,47.3684210526316
"Sunrisers Hyderabad","Abhishek Sharma",2022,"Royal Challengers Bangalore",47,2,31,"All",23.5,151.612903225806
"Sunrisers Hyderabad","Aditya Tare",2016,"Punjab Kings",0,1,1,"All",0,0
"Sunrisers Hyderabad","Aditya Tare",2016,"Rising Pune Supergiants",8,1,14,"All",8,57.1428571428571
"Sunrisers Hyderabad","Aiden Markram",2022,"Chennai Super Kings",17,1,10,"All",17,170
"Sunrisers Hyderabad","Aiden Markram",2022,"Delhi Capitals",42,1,25,"All",42,168
"Sunrisers Hyderabad","Aiden Markram",2022,"Gujarat Titans",68,1,48,"All",68,141.666666666667
"Sunrisers Hyderabad","Aiden Markram",2022,"Kolkata Knight Riders",100,1,61,"All",100,163.934426229508
"Sunrisers Hyderabad","Aiden Markram",2022,"Lucknow Super Giants",12,1,14,"All",12,85.7142857142857
"Sunrisers Hyderabad","Aiden Markram",2022,"Mumbai Indians",2,1,4,"All",2,50
"Sunrisers Hyderabad","Aiden Markram",2022,"Punjab Kings",62,1,44,"All",62,140.909090909091
"Sunrisers Hyderabad","Aiden Markram",2022,"Rajasthan Royals",57,0,41,"All",Inf,139.024390243902
"Sunrisers Hyderabad","Aiden Markram",2022,"Royal Challengers Bangalore",21,1,27,"All",21,77.7777777777778
"Sunrisers Hyderabad","Akshath Reddy",2013,"Delhi Capitals",1,1,8,"All",1,12.5
"Sunrisers Hyderabad","Akshath Reddy",2013,"Mumbai Indians",7,1,9,"All",7,77.7777777777778
"Sunrisers Hyderabad","Akshath Reddy",2013,"Pune Warriors",27,1,30,"All",27,90
"Sunrisers Hyderabad","Akshath Reddy",2013,"Punjab Kings",19,1,17,"All",19,111.764705882353
"Sunrisers Hyderabad","Akshath Reddy",2013,"Rajasthan Royals",2,1,5,"All",2,40
"Sunrisers Hyderabad","Akshath Reddy",2013,"Royal Challengers Bangalore",35,2,32,"All",17.5,109.375
"Sunrisers Hyderabad","Alex Hales",2018,"Chennai Super Kings",2,1,9,"All",2,22.2222222222222
"Sunrisers Hyderabad","Alex Hales",2018,"Delhi Capitals",59,2,41,"All",29.5,143.90243902439
"Sunrisers Hyderabad","Alex Hales",2018,"Rajasthan Royals",45,1,39,"All",45,115.384615384615
"Sunrisers Hyderabad","Alex Hales",2018,"Royal Challengers Bangalore",42,2,29,"All",21,144.827586206897
"Sunrisers Hyderabad","Amit Mishra",2013,"Chennai Super Kings",21,2,29,"All",10.5,72.4137931034483
"Sunrisers Hyderabad","Amit Mishra",2013,"Delhi Capitals",16,0,14,"All",Inf,114.285714285714
"Sunrisers Hyderabad","Amit Mishra",2013,"Kolkata Knight Riders",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Amit Mishra",2013,"Pune Warriors",30,1,24,"All",30,125
"Sunrisers Hyderabad","Amit Mishra",2013,"Rajasthan Royals",21,1,28,"All",21,75
"Sunrisers Hyderabad","Amit Mishra",2014,"Punjab Kings",4,0,5,"All",Inf,80
"Sunrisers Hyderabad","Amit Mishra",2014,"Rajasthan Royals",0,1,2,"All",0,0
"Sunrisers Hyderabad","Ashish Nehra",2016,"Delhi Capitals",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Ashish Reddy",2013,"Chennai Super Kings",36,0,16,"All",Inf,225
"Sunrisers Hyderabad","Ashish Reddy",2013,"Delhi Capitals",21,2,15,"All",10.5,140
"Sunrisers Hyderabad","Ashish Reddy",2013,"Kolkata Knight Riders",4,1,5,"All",4,80
"Sunrisers Hyderabad","Ashish Reddy",2013,"Pune Warriors",26,0,19,"All",Inf,136.842105263158
"Sunrisers Hyderabad","Ashish Reddy",2013,"Punjab Kings",7,0,7,"All",Inf,100
"Sunrisers Hyderabad","Ashish Reddy",2013,"Rajasthan Royals",14,1,11,"All",14,127.272727272727
"Sunrisers Hyderabad","Ashish Reddy",2013,"Royal Challengers Bangalore",17,2,16,"All",8.5,106.25
"Sunrisers Hyderabad","Ashish Reddy",2015,"Chennai Super Kings",6,1,6,"All",6,100
"Sunrisers Hyderabad","Ashish Reddy",2015,"Delhi Capitals",15,1,8,"All",15,187.5
"Sunrisers Hyderabad","Ashish Reddy",2015,"Mumbai Indians",17,1,15,"All",17,113.333333333333
"Sunrisers Hyderabad","Ashish Reddy",2015,"Punjab Kings",22,0,8,"All",Inf,275
"Sunrisers Hyderabad","Ashish Reddy",2015,"Rajasthan Royals",13,0,9,"All",Inf,144.444444444444
"Sunrisers Hyderabad","Ashish Reddy",2016,"Kolkata Knight Riders",13,1,8,"All",13,162.5
"Sunrisers Hyderabad","Ashish Reddy",2016,"Royal Challengers Bangalore",34,1,21,"All",34,161.904761904762
"Sunrisers Hyderabad","Barinder Sran",2016,"Delhi Capitals",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Barinder Sran",2016,"Kolkata Knight Riders",2,0,2,"All",Inf,100
"Sunrisers Hyderabad","Barinder Sran",2016,"Rising Pune Supergiants",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Basil Thampi",2018,"Mumbai Indians",3,1,6,"All",3,50
"Sunrisers Hyderabad","Basil Thampi",2019,"Delhi Capitals",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Ben Cutting",2016,"Gujarat Lions",8,1,7,"All",8,114.285714285714
"Sunrisers Hyderabad","Ben Cutting",2016,"Kolkata Knight Riders",0,1,1,"All",0,0
"Sunrisers Hyderabad","Ben Cutting",2016,"Punjab Kings",18,0,11,"All",Inf,163.636363636364
"Sunrisers Hyderabad","Ben Cutting",2016,"Royal Challengers Bangalore",39,0,15,"All",Inf,260
"Sunrisers Hyderabad","Ben Cutting",2017,"Kolkata Knight Riders",15,1,10,"All",15,150
"Sunrisers Hyderabad","Ben Cutting",2017,"Mumbai Indians",20,1,10,"All",20,200
"Sunrisers Hyderabad","Ben Cutting",2017,"Royal Challengers Bangalore",16,0,6,"All",Inf,266.666666666667
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2014,"Punjab Kings",1,1,3,"All",1,33.3333333333333
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2014,"Rajasthan Royals",0,0,1,"All",NA,0
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2015,"Kolkata Knight Riders",11,0,4,"All",Inf,275
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2015,"Mumbai Indians",6,1,6,"All",6,100
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2016,"Delhi Capitals",14,2,9,"All",7,155.555555555556
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2016,"Kolkata Knight Riders",6,2,7,"All",3,85.7142857142857
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2016,"Rising Pune Supergiants",22,2,10,"All",11,220
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2016,"Royal Challengers Bangalore",1,0,1,"All",Inf,100
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2017,"Mumbai Indians",4,0,3,"All",Inf,133.333333333333
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2017,"Rising Pune Supergiants",0,1,1,"All",0,0
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2018,"Chennai Super Kings",7,1,11,"All",7,63.6363636363636
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2018,"Kolkata Knight Riders",5,1,3,"All",5,166.666666666667
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2018,"Royal Challengers Bangalore",1,0,2,"All",Inf,50
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2019,"Delhi Capitals",2,1,4,"All",2,50
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2019,"Mumbai Indians",2,1,6,"All",2,33.3333333333333
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2019,"Rajasthan Royals",1,1,4,"All",1,25
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2019,"Royal Challengers Bangalore",7,0,5,"All",Inf,140
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2020,"Royal Challengers Bangalore",0,1,2,"All",0,0
"Sunrisers Hyderabad","Bhuvneshwar Kumar",2021,"Chennai Super Kings",2,0,2,"All",Inf,100
