"Bowler","Season","Striker","Stadium","Runs","Wickets","Balls","Bowling_Team","Batting_Team","Average","Economy"
"Karanveer Singh",2014,"Kevin Pietersen","Punjab Cricket Association Stadium",8,0,7,"All","All",Inf,6.85714285714286
"Karanveer Singh",2014,"MS Dhoni","Wankhede Stadium",3,0,3,"All","All",Inf,6
"Karanveer Singh",2014,"Manish Pandey","Eden Gardens",6,0,3,"All","All",Inf,12
"Karanveer Singh",2014,"Manish Pandey","M Chinnaswamy Stadium",39,1,16,"All","All",39,14.625
"Karanveer Singh",2014,"Manoj Tiwary","Punjab Cricket Association Stadium",6,0,6,"All","All",Inf,6
"Karanveer Singh",2014,"Rahul Tewatia","Punjab Cricket Association Stadium",6,0,4,"All","All",Inf,9
"Karanveer Singh",2014,"Ravichandran Ashwin","Wankhede Stadium",4,0,3,"All","All",Inf,8
"Karanveer Singh",2014,"Ravindra Jadeja","Wankhede Stadium",19,0,9,"All","All",Inf,12.6666666666667
"Karanveer Singh",2014,"Robin Uthappa","Eden Gardens",3,0,3,"All","All",Inf,6
"Karanveer Singh",2014,"Ryan ten Doeschate","Eden Gardens",13,0,3,"All","All",Inf,26
"Karanveer Singh",2014,"Ryan ten Doeschate","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Karanveer Singh",2014,"Sanju Samson","Punjab Cricket Association Stadium",6,1,11,"All","All",6,3.27272727272727
"Karanveer Singh",2014,"Shahbaz Nadeem","Punjab Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Karanveer Singh",2014,"Shakib Al Hasan","Eden Gardens",8,1,6,"All","All",8,8
"Karanveer Singh",2014,"Stuart Binny","Punjab Cricket Association Stadium",2,1,3,"All","All",2,4
"Karanveer Singh",2014,"Suryakumar Yadav","Eden Gardens",8,1,6,"All","All",8,8
"Karanveer Singh",2014,"Yusuf Pathan","Eden Gardens",2,1,3,"All","All",2,4
"Karanveer Singh",2014,"Yusuf Pathan","M Chinnaswamy Stadium",15,1,6,"All","All",15,15
"Karanveer Singh",2015,"AB de Villiers","M Chinnaswamy Stadium",21,0,7,"All","All",Inf,18
"Karanveer Singh",2015,"Chris Gayle","M Chinnaswamy Stadium",20,0,5,"All","All",Inf,24
"Karanveer Singh",2015,"Deepak Hooda","Maharashtra Cricket Association Stadium",17,0,8,"All","All",Inf,12.75
"Karanveer Singh",2015,"Dwayne Smith","MA Chidambaram Stadium",26,0,12,"All","All",Inf,13
"Karanveer Singh",2015,"James Faulkner","Maharashtra Cricket Association Stadium",6,0,4,"All","All",Inf,9
"Karanveer Singh",2015,"Lendl Simmons","Punjab Cricket Association Stadium",18,0,12,"All","All",Inf,9
"Karanveer Singh",2015,"MS Dhoni","MA Chidambaram Stadium",17,0,9,"All","All",Inf,11.3333333333333
"Karanveer Singh",2015,"Parthiv Patel","Punjab Cricket Association Stadium",8,1,8,"All","All",8,6
"Karanveer Singh",2015,"Rohit Sharma","Punjab Cricket Association Stadium",4,0,4,"All","All",Inf,6
"Karanveer Singh",2015,"Steven Smith","Maharashtra Cricket Association Stadium",12,0,7,"All","All",Inf,10.2857142857143
"Karanveer Singh",2015,"Stuart Binny","Maharashtra Cricket Association Stadium",8,0,5,"All","All",Inf,9.6
"Karanveer Singh",2015,"Suresh Raina","MA Chidambaram Stadium",0,0,3,"All","All",NA,0
"Karn Sharma",2013,"Adam Gilchrist","Rajiv Gandhi International Stadium",1,1,3,"All","All",1,2
"Karn Sharma",2013,"Ajinkya Rahane","Feroz Shah Kotla",1,0,1,"All","All",Inf,6
"Karn Sharma",2013,"Ajinkya Rahane","Rajiv Gandhi International Stadium",8,1,4,"All","All",8,12
"Karn Sharma",2013,"Ambati Rayudu","Wankhede Stadium",0,1,2,"All","All",0,0
"Karn Sharma",2013,"Angelo Mathews","Subrata Roy Sahara Stadium",8,0,8,"All","All",Inf,6
"Karn Sharma",2013,"Brad Hodge","Feroz Shah Kotla",17,0,5,"All","All",Inf,20.4
"Karn Sharma",2013,"Brad Hodge","Rajiv Gandhi International Stadium",8,0,6,"All","All",Inf,8
"Karn Sharma",2013,"David Hussey","Rajiv Gandhi International Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2013,"David Warner","Rajiv Gandhi International Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2013,"Dinesh Karthik","Wankhede Stadium",2,1,4,"All","All",2,3
"Karn Sharma",2013,"Dishant Yagnik","Feroz Shah Kotla",0,0,2,"All","All",NA,0
"Karn Sharma",2013,"Dwayne Bravo","MA Chidambaram Stadium",0,0,6,"All","All",NA,0
"Karn Sharma",2013,"Dwayne Smith","Rajiv Gandhi International Stadium",15,0,14,"All","All",Inf,6.42857142857143
"Karn Sharma",2013,"Eoin Morgan","Rajiv Gandhi International Stadium",5,1,5,"All","All",5,6
"Karn Sharma",2013,"Gautam Gambhir","Eden Gardens",11,0,8,"All","All",Inf,8.25
"Karn Sharma",2013,"Irfan Pathan","Rajiv Gandhi International Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2013,"Jacques Kallis","Eden Gardens",1,0,2,"All","All",Inf,3
"Karn Sharma",2013,"Jacques Kallis","Rajiv Gandhi International Stadium",4,0,7,"All","All",Inf,3.42857142857143
"Karn Sharma",2013,"James Faulkner","Rajiv Gandhi International Stadium",6,1,2,"All","All",6,18
"Karn Sharma",2013,"Jeevan Mendis","Rajiv Gandhi International Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2013,"Kedar Jadhav","Rajiv Gandhi International Stadium",0,1,1,"All","All",0,0
"Karn Sharma",2013,"Kevon Cooper","Rajiv Gandhi International Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2013,"Kieron Pollard","Wankhede Stadium",1,0,3,"All","All",Inf,2
"Karn Sharma",2013,"Luke Pomersbach","Punjab Cricket Association Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2013,"MS Dhoni","MA Chidambaram Stadium",1,0,5,"All","All",Inf,1.2
"Karn Sharma",2013,"Manvinder Bisla","Eden Gardens",1,1,2,"All","All",1,3
"Karn Sharma",2013,"Michael Hussey","MA Chidambaram Stadium",3,0,5,"All","All",Inf,3.6
"Karn Sharma",2013,"Michael Hussey","Rajiv Gandhi International Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Karn Sharma",2013,"Mitchell Marsh","Subrata Roy Sahara Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2013,"Murali Vijay","MA Chidambaram Stadium",3,0,7,"All","All",Inf,2.57142857142857
"Karn Sharma",2013,"Paul Valthaty","Rajiv Gandhi International Stadium",3,1,8,"All","All",3,2.25
"Karn Sharma",2013,"Piyush Chawla","Rajiv Gandhi International Stadium",13,0,4,"All","All",Inf,19.5
"Karn Sharma",2013,"Rahul Dravid","Rajiv Gandhi International Stadium",5,0,3,"All","All",Inf,10
"Karn Sharma",2013,"Rahul Dravid","Sawai Mansingh Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2013,"Rajagopal Sathish","Punjab Cricket Association Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2013,"Rohit Sharma","Rajiv Gandhi International Stadium",10,0,10,"All","All",Inf,6
"Karn Sharma",2013,"Rohit Sharma","Wankhede Stadium",1,0,2,"All","All",Inf,3
"Karn Sharma",2013,"Sachin Baby","Rajiv Gandhi International Stadium",1,0,2,"All","All",Inf,3
"Karn Sharma",2013,"Sachin Tendulkar","Wankhede Stadium",18,1,7,"All","All",18,15.4285714285714
"Karn Sharma",2013,"Sanju Samson","Feroz Shah Kotla",1,0,1,"All","All",Inf,6
"Karn Sharma",2013,"Sanju Samson","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2013,"Shane Watson","Feroz Shah Kotla",5,1,3,"All","All",5,10
"Karn Sharma",2013,"Shane Watson","Rajiv Gandhi International Stadium",2,0,4,"All","All",Inf,3
"Karn Sharma",2013,"Shane Watson","Sawai Mansingh Stadium",21,0,8,"All","All",Inf,15.75
"Karn Sharma",2013,"Steven Smith","Subrata Roy Sahara Stadium",3,0,7,"All","All",Inf,2.57142857142857
"Karn Sharma",2013,"Stuart Binny","Sawai Mansingh Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2013,"Suresh Raina","MA Chidambaram Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2013,"Suresh Raina","Rajiv Gandhi International Stadium",9,0,5,"All","All",Inf,10.8
"Karn Sharma",2013,"Tirumalasetti Suman","Subrata Roy Sahara Stadium",1,1,2,"All","All",1,3
"Karn Sharma",2013,"Unmukt Chand","Rajiv Gandhi International Stadium",1,0,3,"All","All",Inf,2
"Karn Sharma",2013,"Yusuf Pathan","Rajiv Gandhi International Stadium",6,0,6,"All","All",Inf,6
"Karn Sharma",2014,"AB de Villiers","M Chinnaswamy Stadium",3,0,6,"All","All",Inf,3
"Karn Sharma",2014,"Ajinkya Rahane","Sheikh Zayed Stadium",4,0,4,"All","All",Inf,6
"Karn Sharma",2014,"Ambati Rayudu","Dubai International Cricket Stadium",9,0,8,"All","All",Inf,6.75
"Karn Sharma",2014,"Ambati Rayudu","Rajiv Gandhi International Stadium",3,0,5,"All","All",Inf,3.6
"Karn Sharma",2014,"Ben Dunk","Dubai International Cricket Stadium",10,0,5,"All","All",Inf,12
"Karn Sharma",2014,"Brad Hodge","Sheikh Zayed Stadium",1,0,5,"All","All",Inf,1.2
"Karn Sharma",2014,"Brendon McCullum","Sharjah Cricket Stadium",16,1,11,"All","All",16,8.72727272727273
"Karn Sharma",2014,"Cheteshwar Pujara","Sharjah Cricket Stadium",10,0,8,"All","All",Inf,7.5
"Karn Sharma",2014,"Chris Gayle","M Chinnaswamy Stadium",1,1,3,"All","All",1,2
"Karn Sharma",2014,"Chris Gayle","Rajiv Gandhi International Stadium",0,1,1,"All","All",0,0
"Karn Sharma",2014,"David Hussey","JSCA International Stadium Complex",7,0,7,"All","All",Inf,6
"Karn Sharma",2014,"David Miller","Rajiv Gandhi International Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2014,"David Miller","Sharjah Cricket Stadium",0,0,2,"All","All",NA,0
"Karn Sharma",2014,"Dinesh Karthik","Dubai International Cricket Stadium",2,0,4,"All","All",Inf,3
"Karn Sharma",2014,"Dinesh Karthik","Feroz Shah Kotla",13,0,9,"All","All",Inf,8.66666666666667
"Karn Sharma",2014,"Dwayne Smith","JSCA International Stadium Complex",8,1,9,"All","All",8,5.33333333333333
"Karn Sharma",2014,"Dwayne Smith","Sharjah Cricket Stadium",17,0,9,"All","All",Inf,11.3333333333333
"Karn Sharma",2014,"Faf du Plessis","JSCA International Stadium Complex",1,0,1,"All","All",Inf,6
"Karn Sharma",2014,"George Bailey","Rajiv Gandhi International Stadium",1,0,4,"All","All",Inf,1.5
"Karn Sharma",2014,"Glenn Maxwell","Rajiv Gandhi International Stadium",32,0,10,"All","All",Inf,19.2
"Karn Sharma",2014,"Glenn Maxwell","Sharjah Cricket Stadium",27,0,11,"All","All",Inf,14.7272727272727
"Karn Sharma",2014,"James Faulkner","Sardar Patel Stadium",3,0,4,"All","All",Inf,4.5
"Karn Sharma",2014,"Kevin Pietersen","Dubai International Cricket Stadium",1,0,6,"All","All",Inf,1
"Karn Sharma",2014,"Kevin Pietersen","Feroz Shah Kotla",13,0,5,"All","All",Inf,15.6
"Karn Sharma",2014,"Kieron Pollard","Dubai International Cricket Stadium",14,0,11,"All","All",Inf,7.63636363636364
"Karn Sharma",2014,"Kieron Pollard","Rajiv Gandhi International Stadium",4,0,2,"All","All",Inf,12
"Karn Sharma",2014,"Laxmi Shukla","Feroz Shah Kotla",2,0,3,"All","All",Inf,4
"Karn Sharma",2014,"Lendl Simmons","Rajiv Gandhi International Stadium",13,0,7,"All","All",Inf,11.1428571428571
"Karn Sharma",2014,"MS Dhoni","JSCA International Stadium Complex",2,0,4,"All","All",Inf,3
"Karn Sharma",2014,"MS Dhoni","Sharjah Cricket Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2014,"Manan Vohra","Rajiv Gandhi International Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2014,"Manish Pandey","Eden Gardens",1,1,2,"All","All",1,3
"Karn Sharma",2014,"Manish Pandey","Rajiv Gandhi International Stadium",5,1,11,"All","All",5,2.72727272727273
"Karn Sharma",2014,"Mayank Agarwal","Feroz Shah Kotla",1,0,1,"All","All",Inf,6
"Karn Sharma",2014,"Mitchell Starc","M Chinnaswamy Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2014,"Murali Vijay","Dubai International Cricket Stadium",5,0,7,"All","All",Inf,4.28571428571429
"Karn Sharma",2014,"Quinton de Kock","Dubai International Cricket Stadium",15,1,7,"All","All",15,12.8571428571429
"Karn Sharma",2014,"Rajat Bhatia","Sardar Patel Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2014,"Rilee Rossouw","M Chinnaswamy Stadium",4,1,6,"All","All",4,4
"Karn Sharma",2014,"Robin Uthappa","Eden Gardens",8,1,5,"All","All",8,9.6
"Karn Sharma",2014,"Robin Uthappa","Rajiv Gandhi International Stadium",8,0,5,"All","All",Inf,9.6
"Karn Sharma",2014,"Rohit Sharma","Rajiv Gandhi International Stadium",5,0,2,"All","All",Inf,15
"Karn Sharma",2014,"Ryan ten Doeschate","Eden Gardens",0,0,1,"All","All",NA,0
"Karn Sharma",2014,"Ryan ten Doeschate","Rajiv Gandhi International Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2014,"Sanju Samson","Sardar Patel Stadium",1,1,2,"All","All",1,3
"Karn Sharma",2014,"Shakib Al Hasan","Eden Gardens",0,1,4,"All","All",0,0
"Karn Sharma",2014,"Shane Watson","Sardar Patel Stadium",4,0,3,"All","All",Inf,8
"Karn Sharma",2014,"Steven Smith","Sardar Patel Stadium",8,0,8,"All","All",Inf,6
"Karn Sharma",2014,"Stuart Binny","Sardar Patel Stadium",2,0,5,"All","All",Inf,2.4
"Karn Sharma",2014,"Stuart Binny","Sheikh Zayed Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2014,"Suresh Raina","JSCA International Stadium Complex",1,1,3,"All","All",1,2
"Karn Sharma",2014,"Suresh Raina","Sharjah Cricket Stadium",0,0,1,"All","All",NA,0
"Karn Sharma",2014,"Suryakumar Yadav","Eden Gardens",6,0,3,"All","All",Inf,12
"Karn Sharma",2014,"Virat Kohli","Rajiv Gandhi International Stadium",26,0,11,"All","All",Inf,14.1818181818182
"Karn Sharma",2014,"Virender Sehwag","Sharjah Cricket Stadium",0,0,3,"All","All",NA,0
"Karn Sharma",2014,"Wriddhiman Saha","Rajiv Gandhi International Stadium",9,1,5,"All","All",9,10.8
"Karn Sharma",2014,"Yusuf Pathan","Eden Gardens",23,1,9,"All","All",23,15.3333333333333
"Karn Sharma",2014,"Yusuf Pathan","Rajiv Gandhi International Stadium",4,0,5,"All","All",Inf,4.8
"Karn Sharma",2014,"Yuvraj Singh","M Chinnaswamy Stadium",7,1,6,"All","All",7,7
"Karn Sharma",2014,"Yuvraj Singh","Rajiv Gandhi International Stadium",1,0,6,"All","All",Inf,1
"Karn Sharma",2015,"AB de Villiers","M Chinnaswamy Stadium",5,0,9,"All","All",Inf,3.33333333333333
"Karn Sharma",2015,"Ajinkya Rahane","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",12,0,11,"All","All",Inf,6.54545454545454
"Karn Sharma",2015,"Axar Patel","Punjab Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2015,"Brendon McCullum","MA Chidambaram Stadium",22,0,13,"All","All",Inf,10.1538461538462
"Karn Sharma",2015,"Daren Sammy","M Chinnaswamy Stadium",4,0,6,"All","All",Inf,4
"Karn Sharma",2015,"David Miller","Punjab Cricket Association Stadium",8,1,7,"All","All",8,6.85714285714286
"Karn Sharma",2015,"David Miller","Rajiv Gandhi International Stadium",16,0,7,"All","All",Inf,13.7142857142857
"Karn Sharma",2015,"Deepak Hooda","Brabourne Stadium",2,1,3,"All","All",2,4
"Karn Sharma",2015,"Dinesh Karthik","M Chinnaswamy Stadium",2,1,3,"All","All",2,4
"Karn Sharma",2015,"Dwayne Smith","MA Chidambaram Stadium",9,0,5,"All","All",Inf,10.8
"Karn Sharma",2015,"Faf du Plessis","Rajiv Gandhi International Stadium",6,0,5,"All","All",Inf,7.2
"Karn Sharma",2015,"Gautam Gambhir","Eden Gardens",2,1,2,"All","All",2,6
"Karn Sharma",2015,"George Bailey","Punjab Cricket Association Stadium",4,0,4,"All","All",Inf,6
"Karn Sharma",2015,"George Bailey","Rajiv Gandhi International Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2015,"Gurkeerat Singh Mann","Rajiv Gandhi International Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2015,"James Faulkner","Brabourne Stadium",1,0,2,"All","All",Inf,3
"Karn Sharma",2015,"Jean-Paul Duminy","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",4,0,4,"All","All",Inf,6
"Karn Sharma",2015,"Jean-Paul Duminy","Shaheed Veer Narayan Singh International Stadium",1,1,2,"All","All",1,3
"Karn Sharma",2015,"Karun Nair","Brabourne Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2015,"Karun Nair","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,0,2,"All","All",Inf,3
"Karn Sharma",2015,"Kedar Jadhav","Shaheed Veer Narayan Singh International Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2015,"Kieron Pollard","Wankhede Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2015,"Lendl Simmons","Rajiv Gandhi International Stadium",20,1,8,"All","All",20,15
"Karn Sharma",2015,"Lendl Simmons","Wankhede Stadium",17,0,11,"All","All",Inf,9.27272727272727
"Karn Sharma",2015,"MS Dhoni","MA Chidambaram Stadium",19,0,5,"All","All",Inf,22.8
"Karn Sharma",2015,"MS Dhoni","Rajiv Gandhi International Stadium",5,0,3,"All","All",Inf,10
"Karn Sharma",2015,"Mandeep Singh","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2015,"Manish Pandey","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2015,"Manish Pandey","Eden Gardens",18,0,14,"All","All",Inf,7.71428571428572
"Karn Sharma",2015,"Murali Vijay","Punjab Cricket Association Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2015,"Parthiv Patel","Rajiv Gandhi International Stadium",11,0,7,"All","All",Inf,9.42857142857143
"Karn Sharma",2015,"Quinton de Kock","Shaheed Veer Narayan Singh International Stadium",0,1,2,"All","All",0,0
"Karn Sharma",2015,"Robin Uthappa","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",4,0,5,"All","All",Inf,4.8
"Karn Sharma",2015,"Robin Uthappa","Eden Gardens",6,1,6,"All","All",6,6
"Karn Sharma",2015,"Rohit Sharma","Rajiv Gandhi International Stadium",7,0,2,"All","All",Inf,21
"Karn Sharma",2015,"Rohit Sharma","Wankhede Stadium",11,1,10,"All","All",11,6.6
"Karn Sharma",2015,"Ryan ten Doeschate","Eden Gardens",3,0,2,"All","All",Inf,9
"Karn Sharma",2015,"Sanju Samson","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2015,"Saurabh Tiwary","Shaheed Veer Narayan Singh International Stadium",7,0,8,"All","All",Inf,5.25
"Karn Sharma",2015,"Shreyas Iyer","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",21,0,8,"All","All",Inf,15.75
"Karn Sharma",2015,"Steven Smith","Brabourne Stadium",22,0,10,"All","All",Inf,13.2
"Karn Sharma",2015,"Steven Smith","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",4,1,2,"All","All",4,12
"Karn Sharma",2015,"Suresh Raina","MA Chidambaram Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2015,"Suresh Raina","Rajiv Gandhi International Stadium",8,0,4,"All","All",Inf,12
"Karn Sharma",2015,"Virat Kohli","M Chinnaswamy Stadium",9,0,6,"All","All",Inf,9
"Karn Sharma",2015,"Virat Kohli","Rajiv Gandhi International Stadium",13,0,5,"All","All",Inf,15.6
"Karn Sharma",2015,"Wriddhiman Saha","Punjab Cricket Association Stadium",7,0,10,"All","All",Inf,4.2
"Karn Sharma",2015,"Yuvraj Singh","Shaheed Veer Narayan Singh International Stadium",1,0,3,"All","All",Inf,2
"Karn Sharma",2016,"AB de Villiers","M Chinnaswamy Stadium",16,0,7,"All","All",Inf,13.7142857142857
"Karn Sharma",2016,"Gautam Gambhir","Eden Gardens",2,0,2,"All","All",Inf,6
"Karn Sharma",2016,"Gautam Gambhir","Rajiv Gandhi International Stadium",21,0,11,"All","All",Inf,11.4545454545455
"Karn Sharma",2016,"Gurkeerat Singh Mann","Punjab Cricket Association IS Bindra Stadium",2,0,2,"All","All",Inf,6
"Karn Sharma",2016,"Hashim Amla","Punjab Cricket Association IS Bindra Stadium",12,0,11,"All","All",Inf,6.54545454545454
"Karn Sharma",2016,"Jean-Paul Duminy","Shaheed Veer Narayan Singh International Stadium",9,0,5,"All","All",Inf,10.8
"Karn Sharma",2016,"Karun Nair","Shaheed Veer Narayan Singh International Stadium",7,0,7,"All","All",Inf,6
"Karn Sharma",2016,"Manish Pandey","Eden Gardens",22,0,10,"All","All",Inf,13.2
"Karn Sharma",2016,"Rishabh Pant","Shaheed Veer Narayan Singh International Stadium",9,0,6,"All","All",Inf,9
"Karn Sharma",2016,"Robin Uthappa","Rajiv Gandhi International Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2016,"Shane Watson","M Chinnaswamy Stadium",19,0,6,"All","All",Inf,19
"Karn Sharma",2016,"Virat Kohli","M Chinnaswamy Stadium",22,0,11,"All","All",Inf,12
"Karn Sharma",2016,"Wriddhiman Saha","Punjab Cricket Association IS Bindra Stadium",12,0,11,"All","All",Inf,6.54545454545454
"Karn Sharma",2016,"Yusuf Pathan","Eden Gardens",15,0,6,"All","All",Inf,15
"Karn Sharma",2017,"AB de Villiers","Wankhede Stadium",5,0,7,"All","All",Inf,4.28571428571429
"Karn Sharma",2017,"Ajinkya Rahane","Rajiv Gandhi International Stadium",8,0,7,"All","All",Inf,6.85714285714286
"Karn Sharma",2017,"Ajinkya Rahane","Wankhede Stadium",19,2,17,"All","All",9.5,6.70588235294118
"Karn Sharma",2017,"Amit Mishra","Feroz Shah Kotla",6,0,9,"All","All",Inf,4
"Karn Sharma",2017,"Chris Lynn","Eden Gardens",2,0,2,"All","All",Inf,6
"Karn Sharma",2017,"Colin de Grandhomme","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Karn Sharma",2017,"Gautam Gambhir","Eden Gardens",5,0,6,"All","All",Inf,5
"Karn Sharma",2017,"Gautam Gambhir","M Chinnaswamy Stadium",6,1,6,"All","All",6,6
"Karn Sharma",2017,"Glenn Maxwell","Wankhede Stadium",16,0,7,"All","All",Inf,13.7142857142857
"Karn Sharma",2017,"Ishank Jaggi","M Chinnaswamy Stadium",5,1,9,"All","All",5,3.33333333333333
"Karn Sharma",2017,"Kagiso Rabada","Feroz Shah Kotla",0,1,3,"All","All",0,0
"Karn Sharma",2017,"Kedar Jadhav","Wankhede Stadium",6,0,3,"All","All",Inf,12
"Karn Sharma",2017,"MS Dhoni","Rajiv Gandhi International Stadium",1,0,3,"All","All",Inf,2
"Karn Sharma",2017,"MS Dhoni","Wankhede Stadium",7,0,6,"All","All",Inf,7
"Karn Sharma",2017,"Mandeep Singh","Wankhede Stadium",0,1,1,"All","All",0,0
"Karn Sharma",2017,"Manish Pandey","Eden Gardens",5,0,4,"All","All",Inf,7.5
"Karn Sharma",2017,"Manoj Tiwary","Wankhede Stadium",10,0,10,"All","All",Inf,6
"Karn Sharma",2017,"Marlon Samuels","Feroz Shah Kotla",0,1,1,"All","All",0,0
"Karn Sharma",2017,"Martin Guptill","Wankhede Stadium",8,1,3,"All","All",8,16
"Karn Sharma",2017,"Mohammed Shami","Feroz Shah Kotla",1,0,1,"All","All",Inf,6
"Karn Sharma",2017,"Moises Henriques","Rajiv Gandhi International Stadium",0,0,2,"All","All",NA,0
"Karn Sharma",2017,"Pat Cummins","Feroz Shah Kotla",3,0,3,"All","All",Inf,6
"Karn Sharma",2017,"Piyush Chawla","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2017,"Rahul Tripathi","Wankhede Stadium",20,1,9,"All","All",20,13.3333333333333
"Karn Sharma",2017,"Robin Uthappa","Eden Gardens",2,1,4,"All","All",2,3
"Karn Sharma",2017,"Robin Uthappa","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Karn Sharma",2017,"Shaun Marsh","Wankhede Stadium",4,0,4,"All","All",Inf,6
"Karn Sharma",2017,"Shikhar Dhawan","Rajiv Gandhi International Stadium",19,0,10,"All","All",Inf,11.4
"Karn Sharma",2017,"Steven Smith","Rajiv Gandhi International Stadium",9,0,14,"All","All",Inf,3.85714285714286
"Karn Sharma",2017,"Steven Smith","Wankhede Stadium",13,0,6,"All","All",Inf,13
"Karn Sharma",2017,"Sunil Narine","M Chinnaswamy Stadium",0,1,3,"All","All",0,0
"Karn Sharma",2017,"Suryakumar Yadav","M Chinnaswamy Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2017,"Travis Head","Wankhede Stadium",2,0,4,"All","All",Inf,3
"Karn Sharma",2017,"Virat Kohli","Wankhede Stadium",10,0,3,"All","All",Inf,20
"Karn Sharma",2017,"Wriddhiman Saha","Wankhede Stadium",4,0,4,"All","All",Inf,6
"Karn Sharma",2017,"Yusuf Pathan","Eden Gardens",12,0,2,"All","All",Inf,36
"Karn Sharma",2017,"Zaheer Khan","Feroz Shah Kotla",1,1,5,"All","All",1,1.2
"Karn Sharma",2018,"Ben Laughlin","Maharashtra Cricket Association Stadium",0,1,1,"All","All",0,0
"Karn Sharma",2018,"Dinesh Karthik","Eden Gardens",7,0,3,"All","All",Inf,14
"Karn Sharma",2018,"Jaydev Unadkat","Maharashtra Cricket Association Stadium",10,1,5,"All","All",10,12
"Karn Sharma",2018,"Jos Buttler","Sawai Mansingh Stadium",6,0,4,"All","All",Inf,9
"Karn Sharma",2018,"Kane Williamson","Rajiv Gandhi International Stadium",24,0,8,"All","All",Inf,18
"Karn Sharma",2018,"Kane Williamson","Wankhede Stadium",2,1,3,"All","All",2,4
"Karn Sharma",2018,"Sanju Samson","Sawai Mansingh Stadium",4,0,2,"All","All",Inf,12
"Karn Sharma",2018,"Shakib Al Hasan","Rajiv Gandhi International Stadium",0,1,3,"All","All",0,0
"Karn Sharma",2018,"Shakib Al Hasan","Wankhede Stadium",2,0,3,"All","All",Inf,4
"Karn Sharma",2018,"Shikhar Dhawan","Wankhede Stadium",7,0,4,"All","All",Inf,10.5
"Karn Sharma",2018,"Shreyas Gopal","Maharashtra Cricket Association Stadium",3,0,3,"All","All",Inf,6
"Karn Sharma",2018,"Shubman Gill","Eden Gardens",4,0,3,"All","All",Inf,8
"Karn Sharma",2018,"Yusuf Pathan","Rajiv Gandhi International Stadium",6,0,7,"All","All",Inf,5.14285714285714
"Karn Sharma",2018,"Yusuf Pathan","Wankhede Stadium",14,0,8,"All","All",Inf,10.5
"Karn Sharma",2019,"Deepak Hooda","Rajiv Gandhi International Stadium",8,1,6,"All","All",8,8
"Karn Sharma",2019,"Jonny Bairstow","Rajiv Gandhi International Stadium",23,0,9,"All","All",Inf,15.3333333333333
"Karn Sharma",2019,"Vijay Shankar","Rajiv Gandhi International Stadium",2,0,2,"All","All",Inf,6
