"Striker","Season","Bowler","Batting_Team","Runs","Dismissed","Balls","Run_Out","Stadium","Bowling_Team","Average","Strike_Rate"
"Kieron Pollard",2012,"Ben Hilfenhaus","Mumbai Indians",8,0,6,0,"All","All",Inf,133.333333333333
"Kieron Pollard",2012,"Brad Hogg","Mumbai Indians",13,0,8,0,"All","All",Inf,162.5
"Kieron Pollard",2012,"Cameron White","Mumbai Indians",8,0,3,0,"All","All",Inf,266.666666666667
"Kieron Pollard",2012,"Chris Gayle","Mumbai Indians",17,0,6,0,"All","All",Inf,283.333333333333
"Kieron Pollard",2012,"Dale Steyn","Mumbai Indians",1,0,5,0,"All","All",Inf,20
"Kieron Pollard",2012,"Dan Christian","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2012,"Dwayne Bravo","Mumbai Indians",7,1,9,0,"All","All",7,77.7777777777778
"Kieron Pollard",2012,"Harshal Patel","Mumbai Indians",6,0,6,0,"All","All",Inf,100
"Kieron Pollard",2012,"Jacques Kallis","Mumbai Indians",1,1,2,0,"All","All",1,50
"Kieron Pollard",2012,"Johan Botha","Mumbai Indians",22,0,6,0,"All","All",Inf,366.666666666667
"Kieron Pollard",2012,"KP Appanna","Mumbai Indians",13,0,3,0,"All","All",Inf,433.333333333333
"Kieron Pollard",2012,"Kevon Cooper","Mumbai Indians",8,0,4,0,"All","All",Inf,200
"Kieron Pollard",2012,"Marlon Samuels","Mumbai Indians",1,0,2,0,"All","All",Inf,50
"Kieron Pollard",2012,"Murali Kartik","Mumbai Indians",4,0,4,0,"All","All",Inf,100
"Kieron Pollard",2012,"Muthiah Muralidaran","Mumbai Indians",6,0,11,0,"All","All",Inf,54.5454545454545
"Kieron Pollard",2012,"Parvinder Awana","Mumbai Indians",1,2,4,0,"All","All",0.5,25
"Kieron Pollard",2012,"Piyush Chawla","Mumbai Indians",0,0,5,0,"All","All",NA,0
"Kieron Pollard",2012,"Rahul Sharma","Mumbai Indians",3,1,5,0,"All","All",3,60
"Kieron Pollard",2012,"Shahbaz Nadeem","Mumbai Indians",7,1,5,0,"All","All",7,140
"Kieron Pollard",2012,"Shakib Al Hasan","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2012,"Siddharth Trivedi","Mumbai Indians",5,0,6,0,"All","All",Inf,83.3333333333333
"Kieron Pollard",2012,"Umesh Yadav","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2012,"Vinay Kumar","Mumbai Indians",16,0,6,0,"All","All",Inf,266.666666666667
"Kieron Pollard",2012,"Zaheer Khan","Mumbai Indians",15,0,12,0,"All","All",Inf,125
"Kieron Pollard",2013,"Ajit Agarkar","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2013,"Amit Mishra","Mumbai Indians",21,0,11,0,"All","All",Inf,190.909090909091
"Kieron Pollard",2013,"Angelo Mathews","Mumbai Indians",4,0,4,0,"All","All",Inf,100
"Kieron Pollard",2013,"Ashish Nehra","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2013,"Ashok Dinda","Mumbai Indians",3,0,3,0,"All","All",Inf,100
"Kieron Pollard",2013,"Azhar Mahmood","Mumbai Indians",2,0,5,0,"All","All",Inf,40
"Kieron Pollard",2013,"Ben Laughlin","Mumbai Indians",9,0,6,0,"All","All",Inf,150
"Kieron Pollard",2013,"Chris Morris","Mumbai Indians",14,0,11,0,"All","All",Inf,127.272727272727
"Kieron Pollard",2013,"Dale Steyn","Mumbai Indians",9,0,12,0,"All","All",Inf,75
"Kieron Pollard",2013,"David Hussey","Mumbai Indians",3,0,3,0,"All","All",Inf,100
"Kieron Pollard",2013,"Dirk Nannes","Mumbai Indians",2,0,4,0,"All","All",Inf,50
"Kieron Pollard",2013,"Dwayne Bravo","Mumbai Indians",49,0,27,0,"All","All",Inf,181.481481481481
"Kieron Pollard",2013,"Ishant Sharma","Mumbai Indians",7,0,5,0,"All","All",Inf,140
"Kieron Pollard",2013,"Jamaluddin Syed Mohammad","Mumbai Indians",17,0,5,0,"All","All",Inf,340
"Kieron Pollard",2013,"James Faulkner","Mumbai Indians",2,1,5,0,"All","All",2,40
"Kieron Pollard",2013,"Jaydev Unadkat","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2013,"Karn Sharma","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2013,"Kevon Cooper","Mumbai Indians",1,1,2,1,"All","All",1,50
"Kieron Pollard",2013,"Lakshmipathy Balaji","Mumbai Indians",7,0,6,0,"All","All",Inf,116.666666666667
"Kieron Pollard",2013,"Manpreet Gony","Mumbai Indians",3,0,7,0,"All","All",Inf,42.8571428571429
"Kieron Pollard",2013,"Mitchell Marsh","Mumbai Indians",12,0,7,0,"All","All",Inf,171.428571428571
"Kieron Pollard",2013,"Morne Morkel","Mumbai Indians",6,0,3,0,"All","All",Inf,200
"Kieron Pollard",2013,"Parvinder Awana","Mumbai Indians",11,0,8,0,"All","All",Inf,137.5
"Kieron Pollard",2013,"Piyush Chawla","Mumbai Indians",14,0,12,0,"All","All",Inf,116.666666666667
"Kieron Pollard",2013,"Praveen Kumar","Mumbai Indians",6,0,3,0,"All","All",Inf,200
"Kieron Pollard",2013,"Pravin Tambe","Mumbai Indians",8,0,4,0,"All","All",Inf,200
"Kieron Pollard",2013,"RP Singh","Mumbai Indians",15,0,5,0,"All","All",Inf,300
"Kieron Pollard",2013,"Rajat Bhatia","Mumbai Indians",12,1,8,0,"All","All",12,150
"Kieron Pollard",2013,"Ravichandran Ashwin","Mumbai Indians",23,0,17,0,"All","All",Inf,135.294117647059
"Kieron Pollard",2013,"Ravindra Jadeja","Mumbai Indians",45,2,24,0,"All","All",22.5,187.5
"Kieron Pollard",2013,"Roelof van der Merwe","Mumbai Indians",10,0,4,0,"All","All",Inf,250
"Kieron Pollard",2013,"Ryan McLaren","Mumbai Indians",4,1,4,0,"All","All",4,100
"Kieron Pollard",2013,"Sachithra Senanayake","Mumbai Indians",9,0,5,0,"All","All",Inf,180
"Kieron Pollard",2013,"Sandeep Sharma","Mumbai Indians",3,1,4,0,"All","All",3,75
"Kieron Pollard",2013,"Shane Watson","Mumbai Indians",6,0,4,0,"All","All",Inf,150
"Kieron Pollard",2013,"Siddharth Trivedi","Mumbai Indians",1,0,6,0,"All","All",Inf,16.6666666666667
"Kieron Pollard",2013,"Stuart Binny","Mumbai Indians",11,1,6,0,"All","All",11,183.333333333333
"Kieron Pollard",2013,"Sunil Narine","Mumbai Indians",5,0,5,0,"All","All",Inf,100
"Kieron Pollard",2013,"Thisara Perera","Mumbai Indians",42,0,15,0,"All","All",Inf,280
"Kieron Pollard",2013,"Umesh Yadav","Mumbai Indians",15,0,8,0,"All","All",Inf,187.5
"Kieron Pollard",2013,"Vinay Kumar","Mumbai Indians",6,1,5,0,"All","All",6,120
"Kieron Pollard",2014,"Amit Mishra","Mumbai Indians",47,0,18,0,"All","All",Inf,261.111111111111
"Kieron Pollard",2014,"Ankit Sharma","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2014,"Ashish Nehra","Mumbai Indians",10,1,4,0,"All","All",10,250
"Kieron Pollard",2014,"Ashok Dinda","Mumbai Indians",6,0,5,0,"All","All",Inf,120
"Kieron Pollard",2014,"Ben Hilfenhaus","Mumbai Indians",3,0,3,0,"All","All",Inf,100
"Kieron Pollard",2014,"Beuran Hendricks","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2014,"Bhuvneshwar Kumar","Mumbai Indians",3,0,4,0,"All","All",Inf,75
"Kieron Pollard",2014,"Dale Steyn","Mumbai Indians",3,0,10,0,"All","All",Inf,30
"Kieron Pollard",2014,"Daren Sammy","Mumbai Indians",8,0,5,0,"All","All",Inf,160
"Kieron Pollard",2014,"Dhawal Kulkarni","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Kieron Pollard",2014,"Harshal Patel","Mumbai Indians",7,0,7,0,"All","All",Inf,100
"Kieron Pollard",2014,"Irfan Pathan","Mumbai Indians",4,1,4,0,"All","All",4,100
"Kieron Pollard",2014,"Ishwar Pandey","Mumbai Indians",6,0,4,0,"All","All",Inf,150
"Kieron Pollard",2014,"James Faulkner","Mumbai Indians",3,0,4,0,"All","All",Inf,75
"Kieron Pollard",2014,"Jaydev Unadkat","Mumbai Indians",4,1,5,0,"All","All",4,80
"Kieron Pollard",2014,"Jean-Paul Duminy","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2014,"Karn Sharma","Mumbai Indians",18,0,13,0,"All","All",Inf,138.461538461538
"Kieron Pollard",2014,"Kevon Cooper","Mumbai Indians",8,1,4,0,"All","All",8,200
"Kieron Pollard",2014,"Lakshmipathy Balaji","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2014,"Laxmi Shukla","Mumbai Indians",4,0,5,0,"All","All",Inf,80
"Kieron Pollard",2014,"Mitchell Johnson","Mumbai Indians",19,0,6,0,"All","All",Inf,316.666666666667
"Kieron Pollard",2014,"Mitchell Starc","Mumbai Indians",12,1,8,1,"All","All",12,150
"Kieron Pollard",2014,"Mohammed Shami","Mumbai Indians",19,0,7,0,"All","All",Inf,271.428571428571
"Kieron Pollard",2014,"Mohit Sharma","Mumbai Indians",6,1,7,0,"All","All",6,85.7142857142857
"Kieron Pollard",2014,"Moises Henriques","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2014,"Morne Morkel","Mumbai Indians",0,0,2,0,"All","All",NA,0
"Kieron Pollard",2014,"Piyush Chawla","Mumbai Indians",4,0,4,0,"All","All",Inf,100
"Kieron Pollard",2014,"Rajat Bhatia","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2014,"Ravichandran Ashwin","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2014,"Ravindra Jadeja","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2014,"Rishi Dhawan","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Kieron Pollard",2014,"Sandeep Sharma","Mumbai Indians",6,0,1,0,"All","All",Inf,600
"Kieron Pollard",2014,"Shahbaz Nadeem","Mumbai Indians",7,0,11,0,"All","All",Inf,63.6363636363636
"Kieron Pollard",2014,"Shakib Al Hasan","Mumbai Indians",3,0,4,0,"All","All",Inf,75
"Kieron Pollard",2014,"Shivam Sharma","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2014,"Sunil Narine","Mumbai Indians",6,0,6,0,"All","All",Inf,100
"Kieron Pollard",2014,"Umesh Yadav","Mumbai Indians",3,0,3,0,"All","All",Inf,100
"Kieron Pollard",2014,"Varun Aaron","Mumbai Indians",1,0,2,0,"All","All",Inf,50
"Kieron Pollard",2014,"Wayne Parnell","Mumbai Indians",3,0,7,0,"All","All",Inf,42.8571428571429
"Kieron Pollard",2014,"Yuvraj Singh","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2014,"Yuzvendra Chahal","Mumbai Indians",13,1,13,0,"All","All",13,100
"Kieron Pollard",2015,"Amit Mishra","Mumbai Indians",10,1,7,0,"All","All",10,142.857142857143
"Kieron Pollard",2015,"Andre Russell","Mumbai Indians",11,0,12,0,"All","All",Inf,91.6666666666667
"Kieron Pollard",2015,"Angelo Mathews","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2015,"Ankit Sharma","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Kieron Pollard",2015,"Anureet Singh","Mumbai Indians",4,0,4,0,"All","All",Inf,100
"Kieron Pollard",2015,"Ashish Nehra","Mumbai Indians",26,0,10,0,"All","All",Inf,260
"Kieron Pollard",2015,"Axar Patel","Mumbai Indians",9,1,8,0,"All","All",9,112.5
"Kieron Pollard",2015,"Bhuvneshwar Kumar","Mumbai Indians",5,1,3,0,"All","All",5,166.666666666667
"Kieron Pollard",2015,"Chris Morris","Mumbai Indians",5,0,4,0,"All","All",Inf,125
"Kieron Pollard",2015,"Dale Steyn","Mumbai Indians",8,0,6,0,"All","All",Inf,133.333333333333
"Kieron Pollard",2015,"David Wiese","Mumbai Indians",6,1,5,0,"All","All",6,120
"Kieron Pollard",2015,"Dhawal Kulkarni","Mumbai Indians",6,0,5,0,"All","All",Inf,120
"Kieron Pollard",2015,"Dwayne Bravo","Mumbai Indians",44,2,24,0,"All","All",22,183.333333333333
"Kieron Pollard",2015,"Dwayne Smith","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2015,"Harshal Patel","Mumbai Indians",13,0,7,0,"All","All",Inf,185.714285714286
"Kieron Pollard",2015,"Imran Tahir","Mumbai Indians",14,0,6,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2015,"Ishwar Pandey","Mumbai Indians",6,0,2,0,"All","All",Inf,300
"Kieron Pollard",2015,"James Faulkner","Mumbai Indians",21,0,9,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2015,"Karn Sharma","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Kieron Pollard",2015,"Mitchell Johnson","Mumbai Indians",2,0,7,0,"All","All",Inf,28.5714285714286
"Kieron Pollard",2015,"Mitchell Starc","Mumbai Indians",11,0,5,0,"All","All",Inf,220
"Kieron Pollard",2015,"Mohit Sharma","Mumbai Indians",16,1,12,0,"All","All",16,133.333333333333
"Kieron Pollard",2015,"Morne Morkel","Mumbai Indians",0,0,4,0,"All","All",NA,0
"Kieron Pollard",2015,"Nathan Coulter-Nile","Mumbai Indians",9,0,4,0,"All","All",Inf,225
"Kieron Pollard",2015,"Pawan Negi","Mumbai Indians",15,1,8,1,"All","All",15,187.5
"Kieron Pollard",2015,"Piyush Chawla","Mumbai Indians",0,0,1,0,"All","All",NA,0
"Kieron Pollard",2015,"Praveen Kumar","Mumbai Indians",12,0,4,0,"All","All",Inf,300
"Kieron Pollard",2015,"Pravin Tambe","Mumbai Indians",13,0,9,0,"All","All",Inf,144.444444444444
"Kieron Pollard",2015,"Ravichandran Ashwin","Mumbai Indians",4,0,3,0,"All","All",Inf,133.333333333333
"Kieron Pollard",2015,"Ravindra Jadeja","Mumbai Indians",30,0,9,0,"All","All",Inf,333.333333333333
"Kieron Pollard",2015,"Rishi Dhawan","Mumbai Indians",9,0,6,0,"All","All",Inf,150
"Kieron Pollard",2015,"Rusty Theron","Mumbai Indians",8,1,6,0,"All","All",8,133.333333333333
"Kieron Pollard",2015,"Sandeep Sharma","Mumbai Indians",3,0,3,0,"All","All",Inf,100
"Kieron Pollard",2015,"Shakib Al Hasan","Mumbai Indians",2,0,6,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2015,"Shane Watson","Mumbai Indians",13,0,4,0,"All","All",Inf,325
"Kieron Pollard",2015,"Sreenath Aravind","Mumbai Indians",15,1,6,0,"All","All",15,250
"Kieron Pollard",2015,"Sunil Narine","Mumbai Indians",15,0,11,0,"All","All",Inf,136.363636363636
"Kieron Pollard",2015,"Tim Southee","Mumbai Indians",26,1,9,0,"All","All",26,288.888888888889
"Kieron Pollard",2015,"Trent Boult","Mumbai Indians",6,0,8,0,"All","All",Inf,75
"Kieron Pollard",2015,"Umesh Yadav","Mumbai Indians",5,0,4,0,"All","All",Inf,125
"Kieron Pollard",2015,"Yuzvendra Chahal","Mumbai Indians",9,0,4,0,"All","All",Inf,225
"Kieron Pollard",2015,"Zaheer Khan","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Kieron Pollard",2016,"Amit Mishra","Mumbai Indians",7,0,9,0,"All","All",Inf,77.7777777777778
"Kieron Pollard",2016,"Andre Russell","Mumbai Indians",1,0,2,0,"All","All",Inf,50
"Kieron Pollard",2016,"Ashish Nehra","Mumbai Indians",0,0,3,0,"All","All",NA,0
"Kieron Pollard",2016,"Axar Patel","Mumbai Indians",10,0,5,0,"All","All",Inf,200
"Kieron Pollard",2016,"Barinder Sran","Mumbai Indians",9,0,5,0,"All","All",Inf,180
"Kieron Pollard",2016,"Chris Jordan","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Kieron Pollard",2016,"Chris Morris","Mumbai Indians",2,1,5,0,"All","All",2,40
"Kieron Pollard",2016,"Dhawal Kulkarni","Mumbai Indians",9,1,8,0,"All","All",9,112.5
"Kieron Pollard",2016,"Dwayne Bravo","Mumbai Indians",0,0,3,0,"All","All",NA,0
"Kieron Pollard",2016,"Imran Tahir","Mumbai Indians",2,0,4,0,"All","All",Inf,50
"Kieron Pollard",2016,"Iqbal Abdulla","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2016,"Ishant Sharma","Mumbai Indians",0,0,4,0,"All","All",NA,0
"Kieron Pollard",2016,"Jaydev Unadkat","Mumbai Indians",20,0,5,0,"All","All",Inf,400
"Kieron Pollard",2016,"KC Cariappa","Mumbai Indians",15,0,8,0,"All","All",Inf,187.5
"Kieron Pollard",2016,"Kane Richardson","Mumbai Indians",12,0,4,0,"All","All",Inf,300
"Kieron Pollard",2016,"Marcus Stoinis","Mumbai Indians",2,1,7,0,"All","All",2,28.5714285714286
"Kieron Pollard",2016,"Mitchell Johnson","Mumbai Indians",4,0,3,0,"All","All",Inf,133.333333333333
"Kieron Pollard",2016,"Mitchell Marsh","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2016,"Mohit Sharma","Mumbai Indians",6,1,6,0,"All","All",6,100
"Kieron Pollard",2016,"Moises Henriques","Mumbai Indians",2,1,5,0,"All","All",2,40
"Kieron Pollard",2016,"Piyush Chawla","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2016,"Pravin Tambe","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2016,"Rajagopal Sathish","Mumbai Indians",20,0,4,0,"All","All",Inf,500
"Kieron Pollard",2016,"Rajat Bhatia","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2016,"Shadab Jakati","Mumbai Indians",1,0,2,0,"All","All",Inf,50
"Kieron Pollard",2016,"Shakib Al Hasan","Mumbai Indians",9,0,5,0,"All","All",Inf,180
"Kieron Pollard",2016,"Shane Watson","Mumbai Indians",48,0,20,0,"All","All",Inf,240
"Kieron Pollard",2016,"Sreenath Aravind","Mumbai Indians",3,0,3,0,"All","All",Inf,100
"Kieron Pollard",2016,"Sunil Narine","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2016,"Varun Aaron","Mumbai Indians",8,0,8,0,"All","All",Inf,100
"Kieron Pollard",2016,"Zaheer Khan","Mumbai Indians",11,1,6,0,"All","All",11,183.333333333333
"Kieron Pollard",2017,"Adam Milne","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Kieron Pollard",2017,"Adam Zampa","Mumbai Indians",13,1,6,0,"All","All",13,216.666666666667
"Kieron Pollard",2017,"Amit Mishra","Mumbai Indians",33,0,21,0,"All","All",Inf,157.142857142857
"Kieron Pollard",2017,"Andrew Tye","Mumbai Indians",11,1,5,0,"All","All",11,220
"Kieron Pollard",2017,"Ankit Rajpoot","Mumbai Indians",14,0,8,0,"All","All",Inf,175
"Kieron Pollard",2017,"Ashish Nehra","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Kieron Pollard",2017,"Ashok Dinda","Mumbai Indians",5,0,3,0,"All","All",Inf,166.666666666667
"Kieron Pollard",2017,"Axar Patel","Mumbai Indians",4,0,4,0,"All","All",Inf,100
"Kieron Pollard",2017,"Basil Thampi","Mumbai Indians",13,1,11,0,"All","All",13,118.181818181818
"Kieron Pollard",2017,"Ben Stokes","Mumbai Indians",7,1,6,0,"All","All",7,116.666666666667
"Kieron Pollard",2017,"Bhuvneshwar Kumar","Mumbai Indians",1,2,4,0,"All","All",0.5,25
"Kieron Pollard",2017,"Chris Morris","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Kieron Pollard",2017,"Chris Woakes","Mumbai Indians",5,1,4,0,"All","All",5,125
"Kieron Pollard",2017,"Corey Anderson","Mumbai Indians",8,0,5,0,"All","All",Inf,160
"Kieron Pollard",2017,"Dwayne Smith","Mumbai Indians",10,0,4,0,"All","All",Inf,250
"Kieron Pollard",2017,"Imran Tahir","Mumbai Indians",14,1,9,0,"All","All",14,155.555555555556
"Kieron Pollard",2017,"James Faulkner","Mumbai Indians",8,0,6,0,"All","All",Inf,133.333333333333
"Kieron Pollard",2017,"Kagiso Rabada","Mumbai Indians",8,0,7,0,"All","All",Inf,114.285714285714
"Kieron Pollard",2017,"Kuldeep Yadav","Mumbai Indians",3,0,7,0,"All","All",Inf,42.8571428571429
"Kieron Pollard",2017,"Lockie Ferguson","Mumbai Indians",5,0,5,0,"All","All",Inf,100
"Kieron Pollard",2017,"Matt Henry","Mumbai Indians",13,0,3,0,"All","All",Inf,433.333333333333
"Kieron Pollard",2017,"Mohammed Shami","Mumbai Indians",0,0,1,0,"All","All",NA,0
"Kieron Pollard",2017,"Mohammed Siraj","Mumbai Indians",1,0,2,0,"All","All",Inf,50
"Kieron Pollard",2017,"Mohit Sharma","Mumbai Indians",9,0,7,0,"All","All",Inf,128.571428571429
"Kieron Pollard",2017,"Munaf Patel","Mumbai Indians",11,0,7,0,"All","All",Inf,157.142857142857
"Kieron Pollard",2017,"Mustafizur Rahman","Mumbai Indians",8,0,3,0,"All","All",Inf,266.666666666667
"Kieron Pollard",2017,"Nathan Coulter-Nile","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Kieron Pollard",2017,"Pat Cummins","Mumbai Indians",21,1,17,0,"All","All",21,123.529411764706
"Kieron Pollard",2017,"Pawan Negi","Mumbai Indians",26,0,13,0,"All","All",Inf,200
"Kieron Pollard",2017,"Rahul Tewatia","Mumbai Indians",8,0,4,0,"All","All",Inf,200
"Kieron Pollard",2017,"Rajat Bhatia","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Kieron Pollard",2017,"Rashid Khan","Mumbai Indians",3,0,7,0,"All","All",Inf,42.8571428571429
"Kieron Pollard",2017,"Ravindra Jadeja","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2017,"Samuel Badree","Mumbai Indians",3,0,6,0,"All","All",Inf,50
"Kieron Pollard",2017,"Sandeep Sharma","Mumbai Indians",16,0,6,0,"All","All",Inf,266.666666666667
"Kieron Pollard",2017,"Shardul Thakur","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Kieron Pollard",2017,"Siddarth Kaul","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2017,"Sreenath Aravind","Mumbai Indians",10,0,14,0,"All","All",Inf,71.4285714285714
"Kieron Pollard",2017,"Stuart Binny","Mumbai Indians",6,0,3,0,"All","All",Inf,200
"Kieron Pollard",2017,"Sunil Narine","Mumbai Indians",5,0,6,0,"All","All",Inf,83.3333333333333
"Kieron Pollard",2017,"Trent Boult","Mumbai Indians",9,1,6,0,"All","All",9,150
"Kieron Pollard",2017,"Tymal Mills","Mumbai Indians",12,0,8,0,"All","All",Inf,150
"Kieron Pollard",2017,"Umesh Yadav","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Kieron Pollard",2017,"Washington Sundar","Mumbai Indians",2,1,5,0,"All","All",2,40
"Kieron Pollard",2017,"Yuzvendra Chahal","Mumbai Indians",23,2,13,0,"All","All",11.5,176.923076923077
"Kieron Pollard",2017,"Zaheer Khan","Mumbai Indians",17,0,11,0,"All","All",Inf,154.545454545455
"Kieron Pollard",2018,"Amit Mishra","Mumbai Indians",4,0,4,0,"All","All",Inf,100
"Kieron Pollard",2018,"Ankit Rajpoot","Mumbai Indians",16,0,5,0,"All","All",Inf,320
"Kieron Pollard",2018,"Axar Patel","Mumbai Indians",12,0,8,0,"All","All",Inf,150
"Kieron Pollard",2018,"Ben Stokes","Mumbai Indians",8,0,7,0,"All","All",Inf,114.285714285714
"Kieron Pollard",2018,"Billy Stanlake","Mumbai Indians",11,1,8,0,"All","All",11,137.5
"Kieron Pollard",2018,"Chris Woakes","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2018,"Corey Anderson","Mumbai Indians",0,0,1,0,"All","All",NA,0
"Kieron Pollard",2018,"Dan Christian","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2018,"Dhawal Kulkarni","Mumbai Indians",1,0,2,0,"All","All",Inf,50
"Kieron Pollard",2018,"Jaydev Unadkat","Mumbai Indians",9,0,5,0,"All","All",Inf,180
"Kieron Pollard",2018,"Jofra Archer","Mumbai Indians",3,0,6,0,"All","All",Inf,50
"Kieron Pollard",2018,"Liam Plunkett","Mumbai Indians",3,0,2,0,"All","All",Inf,150
"Kieron Pollard",2018,"Marcus Stoinis","Mumbai Indians",22,0,9,0,"All","All",Inf,244.444444444444
"Kieron Pollard",2018,"Mohammed Siraj","Mumbai Indians",5,1,6,0,"All","All",5,83.3333333333333
"Kieron Pollard",2018,"Rashid Khan","Mumbai Indians",6,1,10,0,"All","All",6,60
"Kieron Pollard",2018,"Ravichandran Ashwin","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2018,"Sandeep Lamichhane","Mumbai Indians",0,1,1,0,"All","All",0,0
"Kieron Pollard",2018,"Shakib Al Hasan","Mumbai Indians",16,0,9,0,"All","All",Inf,177.777777777778
"Kieron Pollard",2018,"Siddarth Kaul","Mumbai Indians",4,0,2,0,"All","All",Inf,200
"Kieron Pollard",2018,"Umesh Yadav","Mumbai Indians",12,0,9,0,"All","All",Inf,133.333333333333
"Kieron Pollard",2018,"Yuzvendra Chahal","Mumbai Indians",1,0,3,0,"All","All",Inf,33.3333333333333
"Kieron Pollard",2019,"Andre Russell","Mumbai Indians",2,0,7,0,"All","All",Inf,28.5714285714286
"Kieron Pollard",2019,"Andrew Tye","Mumbai Indians",1,1,2,0,"All","All",1,50
"Kieron Pollard",2019,"Ankit Rajpoot","Mumbai Indians",10,1,3,0,"All","All",10,333.333333333333
