"Bowler","Season","Striker","Runs","Wickets","Balls","Stadium","Bowling_Team","Batting_Team","Average","Economy"
"Adam Milne",2016,"Eoin Morgan",2,0,2,"All","All","All",Inf,6
"Adam Milne",2016,"Karn Sharma",10,0,5,"All","All","All",Inf,12
"Adam Milne",2016,"Moises Henriques",0,1,1,"All","All","All",0,0
"Adam Milne",2016,"Shikhar Dhawan",3,0,6,"All","All","All",Inf,3
"Adam Milne",2017,"Aaron Finch",10,0,7,"All","All","All",Inf,8.57142857142857
"Adam Milne",2017,"Ajinkya Rahane",12,0,11,"All","All","All",Inf,6.54545454545454
"Adam Milne",2017,"Andrew Tye",4,0,4,"All","All","All",Inf,6
"Adam Milne",2017,"Basil Thampi",0,0,1,"All","All","All",NA,0
"Adam Milne",2017,"Ben Stokes",0,1,1,"All","All","All",0,0
"Adam Milne",2017,"Brendon McCullum",23,0,8,"All","All","All",Inf,17.25
"Adam Milne",2017,"Ishan Kishan",0,1,1,"All","All","All",0,0
"Adam Milne",2017,"Jaydev Unadkat",2,0,5,"All","All","All",Inf,2.4
"Adam Milne",2017,"Jos Buttler",13,0,4,"All","All","All",Inf,19.5
"Adam Milne",2017,"Kieron Pollard",7,0,3,"All","All","All",Inf,14
"Adam Milne",2017,"MS Dhoni",8,0,4,"All","All","All",Inf,12
"Adam Milne",2017,"Manoj Tiwary",23,0,13,"All","All","All",Inf,10.6153846153846
"Adam Milne",2017,"Nitish Rana",4,0,2,"All","All","All",Inf,12
"Adam Milne",2017,"Rahul Tripathi",17,0,13,"All","All","All",Inf,7.84615384615385
"Adam Milne",2017,"Ravindra Jadeja",6,0,3,"All","All","All",Inf,12
"Adam Milne",2017,"Rohit Sharma",5,0,3,"All","All","All",Inf,10
"Adam Milne",2017,"Shardul Thakur",0,1,1,"All","All","All",0,0
"Adam Milne",2021,"Ambati Rayudu",0,1,3,"All","All","All",0,0
"Adam Milne",2021,"David Warner",13,0,7,"All","All","All",Inf,11.1428571428571
"Adam Milne",2021,"Dwayne Bravo",8,0,3,"All","All","All",Inf,16
"Adam Milne",2021,"Eoin Morgan",1,0,3,"All","All","All",Inf,2
"Adam Milne",2021,"Glenn Maxwell",32,0,14,"All","All","All",Inf,13.7142857142857
"Adam Milne",2021,"Jonny Bairstow",16,0,5,"All","All","All",Inf,19.2
"Adam Milne",2021,"MS Dhoni",1,1,3,"All","All","All",1,2
"Adam Milne",2021,"Moeen Ali",0,1,2,"All","All","All",0,0
"Adam Milne",2021,"Rahul Tripathi",9,0,7,"All","All","All",Inf,7.71428571428572
"Adam Milne",2021,"Ruturaj Gaikwad",12,0,13,"All","All","All",Inf,5.53846153846154
"Adam Milne",2021,"Shubman Gill",1,0,2,"All","All","All",Inf,3
"Adam Milne",2021,"Srikar Bharat",1,0,1,"All","All","All",Inf,6
"Adam Milne",2021,"Venkatesh Iyer",18,0,6,"All","All","All",Inf,18
"Adam Milne",2021,"Vijay Shankar",2,0,4,"All","All","All",Inf,3
"Adam Milne",2021,"Virat Kohli",15,1,9,"All","All","All",15,10
"Adam Milne",2021,"Virat Singh",2,0,2,"All","All","All",Inf,6
"Adam Milne",2022,"Ajinkya Rahane",10,0,6,"All","All","All",Inf,10
"Adam Milne",2022,"Sheldon Jackson",1,0,1,"All","All","All",Inf,6
"Adam Milne",2022,"Shreyas Iyer",6,0,2,"All","All","All",Inf,18
"Adam Milne",2022,"Venkatesh Iyer",2,0,6,"All","All","All",Inf,2
"Adam Voges",2010,"Brad Hodge",3,0,3,"All","All","All",Inf,6
"Adam Voges",2010,"Chaminda Vaas",3,0,4,"All","All","All",Inf,4.5
"Adam Voges",2010,"Cheteshwar Pujara",11,0,7,"All","All","All",Inf,9.42857142857143
"Adam Voges",2010,"Kevin Pietersen",13,0,5,"All","All","All",Inf,15.6
"Adam Voges",2010,"MS Dhoni",2,0,2,"All","All","All",Inf,6
"Adam Voges",2010,"Mahela Jayawardene",4,0,4,"All","All","All",Inf,6
"Adam Voges",2010,"Mohammad Kaif",6,0,5,"All","All","All",Inf,7.2
"Adam Voges",2010,"Ravi Bopara",2,0,3,"All","All","All",Inf,4
"Adam Voges",2010,"Robin Uthappa",4,0,1,"All","All","All",Inf,24
"Adam Voges",2010,"Rohit Sharma",5,0,6,"All","All","All",Inf,5
"Adam Voges",2010,"S Badrinath",6,0,4,"All","All","All",Inf,9
"Adam Voges",2010,"Sourav Ganguly",7,0,2,"All","All","All",Inf,21
"Adam Voges",2010,"Venugopal Rao",1,0,2,"All","All","All",Inf,3
"Adam Voges",2010,"Virender Sehwag",9,0,6,"All","All","All",Inf,9
"Adam Zampa",2016,"AB de Villiers",1,1,3,"All","All","All",1,2
"Adam Zampa",2016,"Barinder Sran",1,0,1,"All","All","All",Inf,6
"Adam Zampa",2016,"Bhuvneshwar Kumar",1,1,2,"All","All","All",1,3
"Adam Zampa",2016,"Chris Morris",4,0,6,"All","All","All",Inf,4
"Adam Zampa",2016,"Deepak Hooda",6,1,2,"All","All","All",6,18
"Adam Zampa",2016,"Gurkeerat Singh Mann",7,0,8,"All","All","All",Inf,5.25
"Adam Zampa",2016,"Jean-Paul Duminy",3,0,3,"All","All","All",Inf,6
"Adam Zampa",2016,"KL Rahul",3,1,7,"All","All","All",3,2.57142857142857
"Adam Zampa",2016,"Kane Williamson",5,1,6,"All","All","All",5,5
"Adam Zampa",2016,"Karun Nair",10,1,9,"All","All","All",10,6.66666666666667
"Adam Zampa",2016,"Manish Pandey",7,0,3,"All","All","All",Inf,14
"Adam Zampa",2016,"Moises Henriques",3,1,5,"All","All","All",3,3.6
"Adam Zampa",2016,"Murali Vijay",24,0,14,"All","All","All",Inf,10.2857142857143
"Adam Zampa",2016,"Naman Ojha",0,1,2,"All","All","All",0,0
"Adam Zampa",2016,"Rishabh Pant",3,1,4,"All","All","All",3,4.5
"Adam Zampa",2016,"Sanju Samson",1,1,2,"All","All","All",1,3
"Adam Zampa",2016,"Shikhar Dhawan",3,0,4,"All","All","All",Inf,4.5
"Adam Zampa",2016,"Travis Head",1,0,1,"All","All","All",Inf,6
"Adam Zampa",2016,"Virat Kohli",30,0,13,"All","All","All",Inf,13.8461538461538
"Adam Zampa",2016,"Wriddhiman Saha",1,1,2,"All","All","All",1,3
"Adam Zampa",2016,"Yusuf Pathan",1,0,3,"All","All","All",Inf,2
"Adam Zampa",2016,"Yuvraj Singh",0,1,2,"All","All","All",0,0
"Adam Zampa",2017,"Ambati Rayudu",11,0,9,"All","All","All",Inf,7.33333333333333
"Adam Zampa",2017,"Axar Patel",12,0,6,"All","All","All",Inf,12
"Adam Zampa",2017,"Chris Morris",16,0,4,"All","All","All",Inf,24
"Adam Zampa",2017,"Corey Anderson",4,0,4,"All","All","All",Inf,6
"Adam Zampa",2017,"Hardik Pandya",16,0,10,"All","All","All",Inf,9.6
"Adam Zampa",2017,"Ishant Sharma",0,1,1,"All","All","All",0,0
"Adam Zampa",2017,"Karun Nair",10,0,9,"All","All","All",Inf,6.66666666666667
"Adam Zampa",2017,"Kieron Pollard",13,1,6,"All","All","All",13,13
"Adam Zampa",2017,"Krunal Pandya",7,0,8,"All","All","All",Inf,5.25
"Adam Zampa",2017,"Marlon Samuels",2,0,4,"All","All","All",Inf,3
"Adam Zampa",2017,"Mohit Sharma",4,1,6,"All","All","All",4,4
"Adam Zampa",2017,"Nitish Rana",16,1,9,"All","All","All",16,10.6666666666667
"Adam Zampa",2017,"Parthiv Patel",2,0,2,"All","All","All",Inf,6
"Adam Zampa",2017,"Rishabh Pant",19,1,12,"All","All","All",19,9.5
"Adam Zampa",2017,"Rohit Sharma",2,1,4,"All","All","All",2,3
"Adam Zampa",2017,"Sam Billings",1,0,1,"All","All","All",Inf,6
"Adam Zampa",2017,"Sanju Samson",22,1,14,"All","All","All",22,9.42857142857143
"Adam Zampa",2017,"Swapnil Singh",5,0,8,"All","All","All",Inf,3.75
"Adam Zampa",2017,"Wriddhiman Saha",1,0,2,"All","All","All",Inf,3
"Adam Zampa",2020,"Hardik Pandya",9,1,5,"All","All","All",9,10.8
"Adam Zampa",2020,"Ishan Kishan",14,0,9,"All","All","All",Inf,9.33333333333333
"Adam Zampa",2020,"Jason Holder",3,0,3,"All","All","All",Inf,6
"Adam Zampa",2020,"Kane Williamson",7,0,12,"All","All","All",Inf,3.5
"Adam Zampa",2020,"Kieron Pollard",30,0,10,"All","All","All",Inf,18
"Adam Zampa",2020,"Mahipal Lomror",13,0,8,"All","All","All",Inf,9.75
"Adam Zampa",2020,"Manish Pandey",0,1,3,"All","All","All",0,0
"Adam Zampa",2020,"Priyam Garg",2,0,6,"All","All","All",Inf,2
"Adam Zampa",2020,"Riyan Parag",6,0,4,"All","All","All",Inf,9
"Adam Zampa",2020,"Robin Uthappa",8,0,6,"All","All","All",Inf,8
"Adil Rashid",2021,"Liam Livingstone",2,0,3,"All","All","All",Inf,4
"Adil Rashid",2021,"Mahipal Lomror",13,0,3,"All","All","All",Inf,26
"Adil Rashid",2021,"Sanju Samson",1,0,1,"All","All","All",Inf,6
"Adil Rashid",2021,"Yashasvi Jaiswal",19,0,11,"All","All","All",Inf,10.3636363636364
"Aditya Dole",2010,"Adam Gilchrist",18,1,6,"All","All","All",18,18
"Aditya Dole",2010,"Andrew Symonds",4,0,4,"All","All","All",Inf,6
"Aditya Dole",2010,"Irfan Pathan",3,0,4,"All","All","All",Inf,4.5
"Aditya Dole",2010,"Kieron Pollard",18,1,8,"All","All","All",18,13.5
"Aditya Dole",2010,"Kumar Sangakkara",1,0,2,"All","All","All",Inf,3
"Aditya Dole",2010,"Mahela Jayawardene",18,1,8,"All","All","All",18,13.5
"Aditya Dole",2010,"Manvinder Bisla",11,0,5,"All","All","All",Inf,13.2
"Aditya Dole",2010,"Ravi Bopara",3,0,4,"All","All","All",Inf,4.5
"Aditya Dole",2010,"Rohit Sharma",16,0,11,"All","All","All",Inf,8.72727272727273
"Aditya Dole",2010,"Sachin Tendulkar",5,0,6,"All","All","All",Inf,5
"Aditya Dole",2010,"Saurabh Tiwary",11,0,4,"All","All","All",Inf,16.5
"Aditya Dole",2010,"VVS Laxman",4,1,3,"All","All","All",4,8
"Aditya Dole",2010,"Yuvraj Singh",0,1,1,"All","All","All",0,0
"Aiden Markram",2021,"Devdutt Padikkal",0,0,3,"All","All","All",NA,0
"Aiden Markram",2021,"Quinton de Kock",9,0,9,"All","All","All",Inf,6
"Aiden Markram",2021,"Rohit Sharma",2,0,3,"All","All","All",Inf,4
"Aiden Markram",2021,"Saurabh Tiwary",7,0,6,"All","All","All",Inf,7
"Aiden Markram",2021,"Virat Kohli",5,0,3,"All","All","All",Inf,10
"Aiden Markram",2022,"David Miller",1,0,2,"All","All","All",Inf,3
"Aiden Markram",2022,"David Warner",9,0,4,"All","All","All",Inf,13.5
"Aiden Markram",2022,"Devon Conway",18,0,10,"All","All","All",Inf,10.8
"Aiden Markram",2022,"Hardik Pandya",8,0,4,"All","All","All",Inf,12
"Aiden Markram",2022,"Moeen Ali",7,1,3,"All","All","All",7,14
"Aiden Markram",2022,"Ravindra Jadeja",0,0,1,"All","All","All",NA,0
"Aiden Markram",2022,"Rishabh Pant",2,0,2,"All","All","All",Inf,6
"Aiden Markram",2022,"Ruturaj Gaikwad",18,0,8,"All","All","All",Inf,13.5
"Aiden Markram",2022,"Shivam Dube",1,0,2,"All","All","All",Inf,3
"Ajantha Mendis",2008,"James Hopes",2,0,2,"All","All","All",Inf,6
"Ajantha Mendis",2008,"Kumar Sangakkara",4,0,6,"All","All","All",Inf,4
"Ajantha Mendis",2008,"Mahela Jayawardene",1,0,1,"All","All","All",Inf,6
"Ajantha Mendis",2008,"Shaun Marsh",11,1,9,"All","All","All",11,7.33333333333333
"Ajantha Mendis",2008,"Yuvraj Singh",6,0,6,"All","All","All",Inf,6
"Ajantha Mendis",2009,"Abhishek Nayar",0,0,1,"All","All","All",NA,0
"Ajantha Mendis",2009,"Albie Morkel",2,0,2,"All","All","All",Inf,6
"Ajantha Mendis",2009,"Dimitri Mascarenhas",3,0,7,"All","All","All",Inf,2.57142857142857
"Ajantha Mendis",2009,"Dwayne Bravo",2,0,3,"All","All","All",Inf,4
"Ajantha Mendis",2009,"George Bailey",5,0,4,"All","All","All",Inf,7.5
"Ajantha Mendis",2009,"Graeme Smith",1,1,4,"All","All","All",1,1.5
"Ajantha Mendis",2009,"Jacques Kallis",9,0,9,"All","All","All",Inf,6
"Ajantha Mendis",2009,"Jean-Paul Duminy",3,0,3,"All","All","All",Inf,6
"Ajantha Mendis",2009,"Jesse Ryder",3,0,3,"All","All","All",Inf,6
"Ajantha Mendis",2009,"MS Dhoni",10,0,10,"All","All","All",Inf,6
"Ajantha Mendis",2009,"Mark Boucher",0,0,2,"All","All","All",NA,0
"Ajantha Mendis",2009,"Rahul Dravid",3,1,5,"All","All","All",3,3.6
"Ajantha Mendis",2009,"Ravindra Jadeja",9,0,8,"All","All","All",Inf,6.75
"Ajantha Mendis",2009,"Ross Taylor",6,0,5,"All","All","All",Inf,7.2
"Ajantha Mendis",2009,"Sachin Tendulkar",17,0,7,"All","All","All",Inf,14.5714285714286
"Ajantha Mendis",2009,"Sanath Jayasuriya",11,0,5,"All","All","All",Inf,13.2
"Ajantha Mendis",2009,"Shikhar Dhawan",6,0,5,"All","All","All",Inf,7.2
"Ajantha Mendis",2009,"Suresh Raina",21,0,8,"All","All","All",Inf,15.75
"Ajantha Mendis",2009,"Yusuf Pathan",6,1,5,"All","All","All",6,7.2
"Ajantha Mendis",2010,"Dinesh Karthik",1,0,3,"All","All","All",Inf,2
"Ajantha Mendis",2010,"Farveez Maharoof",2,0,2,"All","All","All",Inf,6
"Ajantha Mendis",2010,"Gautam Gambhir",6,0,5,"All","All","All",Inf,7.2
"Ajantha Mendis",2010,"Kedar Jadhav",2,1,3,"All","All","All",2,4
"Ajantha Mendis",2010,"Paul Collingwood",1,1,2,"All","All","All",1,3
"Ajantha Mendis",2010,"Rahul Dravid",3,0,4,"All","All","All",Inf,4.5
"Ajantha Mendis",2010,"Robin Uthappa",22,0,8,"All","All","All",Inf,16.5
"Ajantha Mendis",2010,"Ross Taylor",9,0,4,"All","All","All",Inf,13.5
"Ajantha Mendis",2010,"Sridharan Sriram",10,0,8,"All","All","All",Inf,7.5
"Ajantha Mendis",2010,"Virender Sehwag",10,0,9,"All","All","All",Inf,6.66666666666667
"Ajantha Mendis",2013,"AB de Villiers",6,0,4,"All","All","All",Inf,9
"Ajantha Mendis",2013,"Ambati Rayudu",2,0,2,"All","All","All",Inf,6
"Ajantha Mendis",2013,"Azhar Mahmood",0,1,1,"All","All","All",0,0
"Ajantha Mendis",2013,"Chris Gayle",2,0,5,"All","All","All",Inf,2.4
"Ajantha Mendis",2013,"David Miller",15,0,8,"All","All","All",Inf,11.25
"Ajantha Mendis",2013,"Dinesh Karthik",1,0,8,"All","All","All",Inf,0.75
"Ajantha Mendis",2013,"Glenn Maxwell",2,0,2,"All","All","All",Inf,6
"Ajantha Mendis",2013,"Manan Vohra",8,0,4,"All","All","All",Inf,12
"Ajantha Mendis",2013,"Mandeep Singh",15,0,11,"All","All","All",Inf,8.18181818181818
"Ajantha Mendis",2013,"Rohit Sharma",10,0,11,"All","All","All",Inf,5.45454545454545
"Ajantha Mendis",2013,"Sachin Tendulkar",0,1,1,"All","All","All",0,0
"Ajantha Mendis",2013,"Saurabh Tiwary",16,0,14,"All","All","All",Inf,6.85714285714286
"Ajantha Mendis",2013,"Virat Kohli",1,0,1,"All","All","All",Inf,6
"Ajinkya Rahane",2009,"Brett Lee",2,0,2,"All","All","All",Inf,6
"Ajinkya Rahane",2009,"Karan Goel",1,0,1,"All","All","All",Inf,6
"Ajinkya Rahane",2009,"Luke Pomersbach",2,1,3,"All","All","All",2,4
"Ajit Agarkar",2008,"Adam Gilchrist",16,0,6,"All","All","All",Inf,16
"Ajit Agarkar",2008,"Ajinkya Rahane",6,1,10,"All","All","All",6,3.6
"Ajit Agarkar",2008,"Andrew Symonds",1,1,2,"All","All","All",1,3
"Ajit Agarkar",2008,"Ashley Noffke",4,0,6,"All","All","All",Inf,4
"Ajit Agarkar",2008,"Balachandra Akhil",0,1,2,"All","All","All",0,0
"Ajit Agarkar",2008,"Cameron White",3,1,6,"All","All","All",3,3
"Ajit Agarkar",2008,"Chaminda Vaas",0,1,1,"All","All","All",0,0
"Ajit Agarkar",2008,"Dominic Thornely",1,0,4,"All","All","All",Inf,1.5
"Ajit Agarkar",2008,"Dwayne Bravo",9,0,7,"All","All","All",Inf,7.71428571428572
"Ajit Agarkar",2008,"Graeme Smith",5,0,3,"All","All","All",Inf,10
"Ajit Agarkar",2008,"Jacques Kallis",7,1,4,"All","All","All",7,10.5
"Ajit Agarkar",2008,"James Hopes",9,0,4,"All","All","All",Inf,13.5
"Ajit Agarkar",2008,"Kumar Sangakkara",7,0,4,"All","All","All",Inf,10.5
"Ajit Agarkar",2008,"MS Dhoni",2,0,5,"All","All","All",Inf,2.4
"Ajit Agarkar",2008,"Mahela Jayawardene",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2008,"Manish Pandey",1,0,2,"All","All","All",Inf,3
"Ajit Agarkar",2008,"Mark Boucher",6,0,3,"All","All","All",Inf,12
"Ajit Agarkar",2008,"Matthew Hayden",16,0,10,"All","All","All",Inf,9.6
"Ajit Agarkar",2008,"Mohammad Kaif",9,1,8,"All","All","All",9,6.75
"Ajit Agarkar",2008,"Parthiv Patel",8,1,10,"All","All","All",8,4.8
"Ajit Agarkar",2008,"Praveen Kumar",4,0,2,"All","All","All",Inf,12
"Ajit Agarkar",2008,"Ravindra Jadeja",3,0,3,"All","All","All",Inf,6
"Ajit Agarkar",2008,"Robin Uthappa",7,0,5,"All","All","All",Inf,8.4
"Ajit Agarkar",2008,"Sanath Jayasuriya",4,0,2,"All","All","All",Inf,12
"Ajit Agarkar",2008,"Sanjay Bangar",2,0,3,"All","All","All",Inf,4
"Ajit Agarkar",2008,"Shane Watson",12,0,8,"All","All","All",Inf,9
"Ajit Agarkar",2008,"Shaun Marsh",9,0,9,"All","All","All",Inf,6
"Ajit Agarkar",2008,"Sohail Tanvir",11,0,3,"All","All","All",Inf,22
"Ajit Agarkar",2008,"Stephen Fleming",7,0,5,"All","All","All",Inf,8.4
"Ajit Agarkar",2008,"Swapnil Asnodkar",27,0,13,"All","All","All",Inf,12.4615384615385
"Ajit Agarkar",2008,"Wasim Jaffer",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2008,"Yusuf Pathan",9,0,4,"All","All","All",Inf,13.5
"Ajit Agarkar",2009,"AB de Villiers",6,0,5,"All","All","All",Inf,7.2
"Ajit Agarkar",2009,"Abhishek Nayar",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2009,"Adam Gilchrist",7,0,4,"All","All","All",Inf,10.5
"Ajit Agarkar",2009,"Albie Morkel",20,0,8,"All","All","All",Inf,15
"Ajit Agarkar",2009,"Amit Singh",1,0,2,"All","All","All",Inf,3
"Ajit Agarkar",2009,"Andrew Symonds",11,0,6,"All","All","All",Inf,11
"Ajit Agarkar",2009,"David Warner",9,1,7,"All","All","All",9,7.71428571428572
"Ajit Agarkar",2009,"Dinesh Karthik",4,0,7,"All","All","All",Inf,3.42857142857143
"Ajit Agarkar",2009,"Gautam Gambhir",8,0,9,"All","All","All",Inf,5.33333333333333
"Ajit Agarkar",2009,"George Bailey",4,0,3,"All","All","All",Inf,8
"Ajit Agarkar",2009,"Graeme Smith",1,0,2,"All","All","All",Inf,3
"Ajit Agarkar",2009,"Herschelle Gibbs",4,0,3,"All","All","All",Inf,8
"Ajit Agarkar",2009,"Irfan Pathan",8,0,7,"All","All","All",Inf,6.85714285714286
"Ajit Agarkar",2009,"Jacques Kallis",13,0,10,"All","All","All",Inf,7.8
"Ajit Agarkar",2009,"Jean-Paul Duminy",0,0,1,"All","All","All",NA,0
"Ajit Agarkar",2009,"Jesse Ryder",0,1,2,"All","All","All",0,0
"Ajit Agarkar",2009,"Johan Botha",4,1,3,"All","All","All",4,8
"Ajit Agarkar",2009,"MS Dhoni",16,0,9,"All","All","All",Inf,10.6666666666667
"Ajit Agarkar",2009,"Mahela Jayawardene",12,0,10,"All","All","All",Inf,7.2
"Ajit Agarkar",2009,"Mark Boucher",4,0,3,"All","All","All",Inf,8
"Ajit Agarkar",2009,"Munaf Patel",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2009,"Niraj Patel",4,0,5,"All","All","All",Inf,4.8
"Ajit Agarkar",2009,"Parthiv Patel",3,0,3,"All","All","All",Inf,6
"Ajit Agarkar",2009,"Ravindra Jadeja",0,0,5,"All","All","All",NA,0
"Ajit Agarkar",2009,"Robin Uthappa",2,0,3,"All","All","All",Inf,4
"Ajit Agarkar",2009,"Rohit Sharma",23,0,10,"All","All","All",Inf,13.8
"Ajit Agarkar",2009,"Ross Taylor",29,0,10,"All","All","All",Inf,17.4
"Ajit Agarkar",2009,"Sachin Tendulkar",11,1,4,"All","All","All",11,16.5
"Ajit Agarkar",2009,"Shane Warne",1,1,4,"All","All","All",1,1.5
"Ajit Agarkar",2009,"Shreevats Goswami",20,0,8,"All","All","All",Inf,15
"Ajit Agarkar",2009,"Simon Katich",9,0,6,"All","All","All",Inf,9
"Ajit Agarkar",2009,"Sunny Sohal",0,1,1,"All","All","All",0,0
"Ajit Agarkar",2009,"Suresh Raina",2,0,1,"All","All","All",Inf,12
"Ajit Agarkar",2009,"Tillakaratne Dilshan",16,0,8,"All","All","All",Inf,12
"Ajit Agarkar",2009,"Tirumalasetti Suman",11,0,5,"All","All","All",Inf,13.2
"Ajit Agarkar",2009,"Venugopal Rao",2,0,2,"All","All","All",Inf,6
"Ajit Agarkar",2009,"Yusuf Pathan",17,0,8,"All","All","All",Inf,12.75
"Ajit Agarkar",2010,"Adam Gilchrist",8,1,4,"All","All","All",8,12
"Ajit Agarkar",2010,"Amit Mishra",2,0,3,"All","All","All",Inf,4
"Ajit Agarkar",2010,"Andrew Symonds",13,0,8,"All","All","All",Inf,9.75
"Ajit Agarkar",2010,"Brett Lee",6,0,4,"All","All","All",Inf,9
"Ajit Agarkar",2010,"Daniel Vettori",9,0,3,"All","All","All",Inf,18
"Ajit Agarkar",2010,"David Warner",20,0,6,"All","All","All",Inf,20
"Ajit Agarkar",2010,"Dinesh Karthik",5,0,2,"All","All","All",Inf,15
"Ajit Agarkar",2010,"Gautam Gambhir",3,0,6,"All","All","All",Inf,3
"Ajit Agarkar",2010,"Herschelle Gibbs",4,0,6,"All","All","All",Inf,4
"Ajit Agarkar",2010,"Karan Goel",0,0,2,"All","All","All",NA,0
"Ajit Agarkar",2010,"Kedar Jadhav",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2010,"Kumar Sangakkara",12,0,9,"All","All","All",Inf,8
"Ajit Agarkar",2010,"Mahela Jayawardene",25,0,14,"All","All","All",Inf,10.7142857142857
"Ajit Agarkar",2010,"Manvinder Bisla",3,1,4,"All","All","All",3,4.5
"Ajit Agarkar",2010,"Mohnish Mishra",4,0,4,"All","All","All",Inf,6
"Ajit Agarkar",2010,"Murali Vijay",8,0,7,"All","All","All",Inf,6.85714285714286
"Ajit Agarkar",2010,"Paul Collingwood",6,0,6,"All","All","All",Inf,6
"Ajit Agarkar",2010,"Rahul Dravid",21,0,13,"All","All","All",Inf,9.69230769230769
"Ajit Agarkar",2010,"Robin Uthappa",2,0,2,"All","All","All",Inf,6
"Ajit Agarkar",2010,"Sridharan Sriram",6,0,3,"All","All","All",Inf,12
"Ajit Agarkar",2010,"Suresh Raina",6,0,5,"All","All","All",Inf,7.2
"Ajit Agarkar",2010,"Tirumalasetti Suman",2,0,2,"All","All","All",Inf,6
"Ajit Agarkar",2010,"Virender Sehwag",16,1,9,"All","All","All",16,10.6666666666667
"Ajit Agarkar",2010,"Yuvraj Singh",21,1,9,"All","All","All",21,14
"Ajit Agarkar",2011,"Abhishek Nayar",7,0,6,"All","All","All",Inf,7
"Ajit Agarkar",2011,"Adam Gilchrist",16,0,6,"All","All","All",Inf,16
"Ajit Agarkar",2011,"Aiden Blizzard",4,0,2,"All","All","All",Inf,12
"Ajit Agarkar",2011,"Ambati Rayudu",9,0,6,"All","All","All",Inf,9
"Ajit Agarkar",2011,"Andrew Symonds",3,0,3,"All","All","All",Inf,6
"Ajit Agarkar",2011,"Bharat Chipli",0,1,1,"All","All","All",0,0
"Ajit Agarkar",2011,"Brad Hodge",8,0,9,"All","All","All",Inf,5.33333333333333
"Ajit Agarkar",2011,"Brett Lee",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2011,"Dan Christian",7,0,6,"All","All","All",Inf,7
"Ajit Agarkar",2011,"David Hussey",4,0,2,"All","All","All",Inf,12
"Ajit Agarkar",2011,"Dinesh Karthik",0,1,1,"All","All","All",0,0
"Ajit Agarkar",2011,"Gautam Gambhir",7,0,7,"All","All","All",Inf,6
"Ajit Agarkar",2011,"Ishan Malhotra",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2011,"Jean-Paul Duminy",12,0,5,"All","All","All",Inf,14.4
"Ajit Agarkar",2011,"Kieron Pollard",2,0,3,"All","All","All",Inf,4
"Ajit Agarkar",2011,"Kumar Sangakkara",5,0,7,"All","All","All",Inf,4.28571428571429
"Ajit Agarkar",2011,"Lakshmipathy Balaji",3,0,1,"All","All","All",Inf,18
"Ajit Agarkar",2011,"MS Dhoni",22,0,10,"All","All","All",Inf,13.2
"Ajit Agarkar",2011,"Mahela Jayawardene",6,1,10,"All","All","All",6,3.6
"Ajit Agarkar",2011,"Manoj Tiwary",23,0,14,"All","All","All",Inf,9.85714285714286
"Ajit Agarkar",2011,"Michael Klinger",3,0,4,"All","All","All",Inf,4.5
"Ajit Agarkar",2011,"Murali Vijay",12,1,7,"All","All","All",12,10.2857142857143
"Ajit Agarkar",2011,"Parthiv Patel",12,0,9,"All","All","All",Inf,8
"Ajit Agarkar",2011,"Ravindra Jadeja",4,1,6,"All","All","All",4,4
"Ajit Agarkar",2011,"Rohit Sharma",8,0,6,"All","All","All",Inf,8
"Ajit Agarkar",2011,"Ryan Harris",1,0,1,"All","All","All",Inf,6
"Ajit Agarkar",2011,"S Badrinath",15,0,7,"All","All","All",Inf,12.8571428571429
"Ajit Agarkar",2011,"Sachin Tendulkar",5,0,4,"All","All","All",Inf,7.5
"Ajit Agarkar",2011,"Shaun Marsh",19,0,7,"All","All","All",Inf,16.2857142857143
"Ajit Agarkar",2011,"Shikhar Dhawan",4,1,4,"All","All","All",4,6
"Ajit Agarkar",2011,"Shreevats Goswami",0,1,1,"All","All","All",0,0
"Ajit Agarkar",2011,"Sunny Singh",0,1,1,"All","All","All",0,0
"Ajit Agarkar",2011,"Vinay Kumar",8,0,4,"All","All","All",Inf,12
"Ajit Agarkar",2012,"Ajinkya Rahane",25,0,14,"All","All","All",Inf,10.7142857142857
"Ajit Agarkar",2012,"Ambati Rayudu",19,0,15,"All","All","All",Inf,7.6
"Ajit Agarkar",2012,"Amit Mishra",2,0,1,"All","All","All",Inf,12
"Ajit Agarkar",2012,"Bharat Chipli",14,0,5,"All","All","All",Inf,16.8
"Ajit Agarkar",2012,"Brad Hodge",3,0,3,"All","All","All",Inf,6
"Ajit Agarkar",2012,"Clint McKay",2,0,2,"All","All","All",Inf,6
"Ajit Agarkar",2012,"Dinesh Karthik",6,1,8,"All","All","All",6,4.5
"Ajit Agarkar",2012,"Harbhajan Singh",16,0,6,"All","All","All",Inf,16
"Ajit Agarkar",2012,"Kieron Pollard",11,0,6,"All","All","All",Inf,11
"Ajit Agarkar",2012,"Parthiv Patel",13,0,6,"All","All","All",Inf,13
"Ajit Agarkar",2012,"Pragyan Ojha",0,1,2,"All","All","All",0,0
