"Bowler","Season","Striker","Batting_Team","Runs","Wickets","Balls","Stadium","Bowling_Team","Average","Economy"
"Vinay Kumar",2011,"Lakshmipathy Balaji","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Vinay Kumar",2011,"Mandeep Singh","Punjab Kings",7,0,3,"All","All",Inf,14
"Vinay Kumar",2011,"Manoj Tiwary","Kolkata Knight Riders",1,1,6,"All","All",1,1
"Vinay Kumar",2011,"Manvinder Bisla","Kolkata Knight Riders",6,0,4,"All","All",Inf,9
"Vinay Kumar",2011,"Mayank Agarwal","Royal Challengers Bangalore",5,0,5,"All","All",Inf,6
"Vinay Kumar",2011,"Michael Hussey","Chennai Super Kings",2,0,5,"All","All",Inf,2.4
"Vinay Kumar",2011,"Mithun Manhas","Pune Warriors",1,0,5,"All","All",Inf,1.2
"Vinay Kumar",2011,"Mohnish Mishra","Pune Warriors",2,0,2,"All","All",Inf,6
"Vinay Kumar",2011,"Murali Vijay","Chennai Super Kings",7,0,6,"All","All",Inf,7
"Vinay Kumar",2011,"Rahul Dravid","Rajasthan Royals",16,0,10,"All","All",Inf,9.6
"Vinay Kumar",2011,"Rahul Sharma","Pune Warriors",3,0,4,"All","All",Inf,4.5
"Vinay Kumar",2011,"Rajat Bhatia","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Vinay Kumar",2011,"S Badrinath","Chennai Super Kings",7,0,7,"All","All",Inf,6
"Vinay Kumar",2011,"Sachin Tendulkar","Mumbai Indians",45,0,19,"All","All",Inf,14.2105263157895
"Vinay Kumar",2011,"Saurabh Tiwary","Royal Challengers Bangalore",2,0,3,"All","All",Inf,4
"Vinay Kumar",2011,"Shakib Al Hasan","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Vinay Kumar",2011,"Shane Watson","Rajasthan Royals",6,0,6,"All","All",Inf,6
"Vinay Kumar",2011,"Shaun Marsh","Punjab Kings",0,0,4,"All","All",NA,0
"Vinay Kumar",2011,"Suresh Raina","Chennai Super Kings",4,0,6,"All","All",Inf,4
"Vinay Kumar",2011,"Tillakaratne Dilshan","Royal Challengers Bangalore",10,0,5,"All","All",Inf,12
"Vinay Kumar",2011,"Travis Birt","Delhi Capitals",26,1,11,"All","All",26,14.1818181818182
"Vinay Kumar",2011,"Venugopal Rao","Delhi Capitals",9,0,10,"All","All",Inf,5.4
"Vinay Kumar",2011,"Virat Kohli","Royal Challengers Bangalore",12,1,13,"All","All",12,5.53846153846154
"Vinay Kumar",2011,"Virender Sehwag","Delhi Capitals",13,1,7,"All","All",13,11.1428571428571
"Vinay Kumar",2011,"Wriddhiman Saha","Chennai Super Kings",6,0,3,"All","All",Inf,12
"Vinay Kumar",2011,"Yogesh Nagar","Delhi Capitals",17,1,18,"All","All",17,5.66666666666667
"Vinay Kumar",2011,"Yusuf Pathan","Kolkata Knight Riders",5,1,3,"All","All",5,10
"Vinay Kumar",2012,"Aaron Finch","Delhi Capitals",1,0,5,"All","All",Inf,1.2
"Vinay Kumar",2012,"Ajinkya Rahane","Rajasthan Royals",27,0,19,"All","All",Inf,8.52631578947368
"Vinay Kumar",2012,"Akshath Reddy","Deccan Chargers",6,1,6,"All","All",6,6
"Vinay Kumar",2012,"Albie Morkel","Chennai Super Kings",0,1,1,"All","All",0,0
"Vinay Kumar",2012,"Alfonso Thomas","Pune Warriors",0,1,1,"All","All",0,0
"Vinay Kumar",2012,"Ambati Rayudu","Mumbai Indians",21,0,9,"All","All",Inf,14
"Vinay Kumar",2012,"Andre Russell","Delhi Capitals",15,0,7,"All","All",Inf,12.8571428571429
"Vinay Kumar",2012,"Angelo Mathews","Pune Warriors",2,1,3,"All","All",2,4
"Vinay Kumar",2012,"Ashish Reddy","Deccan Chargers",5,1,4,"All","All",5,7.5
"Vinay Kumar",2012,"Azhar Mahmood","Punjab Kings",18,0,6,"All","All",Inf,18
"Vinay Kumar",2012,"Brad Hodge","Rajasthan Royals",1,0,1,"All","All",Inf,6
"Vinay Kumar",2012,"Brad Hogg","Rajasthan Royals",3,0,3,"All","All",Inf,6
"Vinay Kumar",2012,"Brendon McCullum","Kolkata Knight Riders",5,0,3,"All","All",Inf,10
"Vinay Kumar",2012,"Cameron White","Deccan Chargers",1,0,3,"All","All",Inf,2
"Vinay Kumar",2012,"Dinesh Karthik","Mumbai Indians",9,0,8,"All","All",Inf,6.75
"Vinay Kumar",2012,"Doug Bracewell","Delhi Capitals",10,0,7,"All","All",Inf,8.57142857142857
"Vinay Kumar",2012,"Dwayne Bravo","Chennai Super Kings",16,0,6,"All","All",Inf,16
"Vinay Kumar",2012,"Faf du Plessis","Chennai Super Kings",5,0,6,"All","All",Inf,5
"Vinay Kumar",2012,"Gautam Gambhir","Kolkata Knight Riders",26,0,21,"All","All",Inf,7.42857142857143
"Vinay Kumar",2012,"Harbhajan Singh","Mumbai Indians",3,0,2,"All","All",Inf,9
"Vinay Kumar",2012,"Herschelle Gibbs","Mumbai Indians",2,0,2,"All","All",Inf,6
"Vinay Kumar",2012,"Irfan Pathan","Delhi Capitals",2,0,3,"All","All",Inf,4
"Vinay Kumar",2012,"Jacques Kallis","Kolkata Knight Riders",4,1,7,"All","All",4,3.42857142857143
"Vinay Kumar",2012,"James Franklin","Mumbai Indians",0,1,2,"All","All",0,0
"Vinay Kumar",2012,"Jean-Paul Duminy","Deccan Chargers",8,0,4,"All","All",Inf,12
"Vinay Kumar",2012,"Jesse Ryder","Pune Warriors",1,0,1,"All","All",Inf,6
"Vinay Kumar",2012,"Kieron Pollard","Mumbai Indians",16,0,6,"All","All",Inf,16
"Vinay Kumar",2012,"Krishnakant Upadhyay","Pune Warriors",7,0,4,"All","All",Inf,10.5
"Vinay Kumar",2012,"Kumar Sangakkara","Deccan Chargers",1,0,3,"All","All",Inf,2
"Vinay Kumar",2012,"Laxmi Shukla","Kolkata Knight Riders",3,0,5,"All","All",Inf,3.6
"Vinay Kumar",2012,"MS Dhoni","Chennai Super Kings",12,0,4,"All","All",Inf,18
"Vinay Kumar",2012,"Mahela Jayawardene","Delhi Capitals",1,0,3,"All","All",Inf,2
"Vinay Kumar",2012,"Mandeep Singh","Punjab Kings",19,1,13,"All","All",19,8.76923076923077
"Vinay Kumar",2012,"Manoj Tiwary","Kolkata Knight Riders",2,0,4,"All","All",Inf,3
"Vinay Kumar",2012,"Manvinder Bisla","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Vinay Kumar",2012,"Marlon Samuels","Pune Warriors",8,0,4,"All","All",Inf,12
"Vinay Kumar",2012,"Michael Clarke","Pune Warriors",12,1,8,"All","All",12,9
"Vinay Kumar",2012,"Mithun Manhas","Pune Warriors",5,0,3,"All","All",Inf,10
"Vinay Kumar",2012,"Morne Morkel","Delhi Capitals",2,0,3,"All","All",Inf,4
"Vinay Kumar",2012,"Murali Vijay","Chennai Super Kings",5,0,3,"All","All",Inf,10
"Vinay Kumar",2012,"Naman Ojha","Delhi Capitals",11,0,7,"All","All",Inf,9.42857142857143
"Vinay Kumar",2012,"Nitin Saini","Punjab Kings",7,0,4,"All","All",Inf,10.5
"Vinay Kumar",2012,"Owais Shah","Rajasthan Royals",23,0,7,"All","All",Inf,19.7142857142857
"Vinay Kumar",2012,"Paras Dogra","Punjab Kings",3,0,4,"All","All",Inf,4.5
"Vinay Kumar",2012,"Parthiv Patel","Deccan Chargers",1,1,4,"All","All",1,1.5
"Vinay Kumar",2012,"Paul Valthaty","Punjab Kings",0,0,5,"All","All",NA,0
"Vinay Kumar",2012,"Pawan Negi","Delhi Capitals",5,0,3,"All","All",Inf,10
"Vinay Kumar",2012,"Piyush Chawla","Punjab Kings",13,0,4,"All","All",Inf,19.5
"Vinay Kumar",2012,"Rahul Dravid","Rajasthan Royals",28,0,15,"All","All",Inf,11.2
"Vinay Kumar",2012,"Rahul Sharma","Pune Warriors",0,1,2,"All","All",0,0
"Vinay Kumar",2012,"Ravindra Jadeja","Chennai Super Kings",4,0,1,"All","All",Inf,24
"Vinay Kumar",2012,"Robin Uthappa","Pune Warriors",22,0,13,"All","All",Inf,10.1538461538462
"Vinay Kumar",2012,"Rohit Sharma","Mumbai Indians",6,2,9,"All","All",3,4
"Vinay Kumar",2012,"Ross Taylor","Delhi Capitals",0,1,1,"All","All",0,0
"Vinay Kumar",2012,"Sachin Tendulkar","Mumbai Indians",13,0,10,"All","All",Inf,7.8
"Vinay Kumar",2012,"Shakib Al Hasan","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Vinay Kumar",2012,"Shaun Marsh","Punjab Kings",12,0,11,"All","All",Inf,6.54545454545454
"Vinay Kumar",2012,"Sourav Ganguly","Pune Warriors",1,1,2,"All","All",1,3
"Vinay Kumar",2012,"Steven Smith","Pune Warriors",8,0,7,"All","All",Inf,6.85714285714286
"Vinay Kumar",2012,"Stuart Binny","Rajasthan Royals",6,0,3,"All","All",Inf,12
"Vinay Kumar",2012,"Suresh Raina","Chennai Super Kings",11,0,3,"All","All",Inf,22
"Vinay Kumar",2012,"Unmukt Chand","Delhi Capitals",7,1,4,"All","All",7,10.5
"Vinay Kumar",2012,"Venugopal Rao","Delhi Capitals",6,0,5,"All","All",Inf,7.2
"Vinay Kumar",2012,"Yusuf Pathan","Kolkata Knight Riders",7,2,5,"All","All",3.5,8.4
"Vinay Kumar",2013,"Abhishek Nayar","Pune Warriors",1,0,2,"All","All",Inf,3
"Vinay Kumar",2013,"Adam Gilchrist","Punjab Kings",16,0,12,"All","All",Inf,8
"Vinay Kumar",2013,"Ajit Chandila","Rajasthan Royals",1,0,2,"All","All",Inf,3
"Vinay Kumar",2013,"Akshath Reddy","Sunrisers Hyderabad",7,0,7,"All","All",Inf,6
"Vinay Kumar",2013,"Ambati Rayudu","Mumbai Indians",1,1,3,"All","All",1,2
"Vinay Kumar",2013,"Angelo Mathews","Pune Warriors",7,1,6,"All","All",7,7
"Vinay Kumar",2013,"Ashish Reddy","Sunrisers Hyderabad",10,1,6,"All","All",10,10
"Vinay Kumar",2013,"Azhar Mahmood","Punjab Kings",11,0,8,"All","All",Inf,8.25
"Vinay Kumar",2013,"Ben Rohrer","Delhi Capitals",3,1,3,"All","All",3,6
"Vinay Kumar",2013,"Bhuvneshwar Kumar","Pune Warriors",5,0,4,"All","All",Inf,7.5
"Vinay Kumar",2013,"Brad Hodge","Rajasthan Royals",8,2,6,"All","All",4,8
"Vinay Kumar",2013,"Cameron White","Sunrisers Hyderabad",17,1,7,"All","All",17,14.5714285714286
"Vinay Kumar",2013,"Dale Steyn","Sunrisers Hyderabad",3,0,3,"All","All",Inf,6
"Vinay Kumar",2013,"David Hussey","Punjab Kings",7,0,6,"All","All",Inf,7
"Vinay Kumar",2013,"David Miller","Punjab Kings",29,0,8,"All","All",Inf,21.75
"Vinay Kumar",2013,"David Warner","Delhi Capitals",0,1,1,"All","All",0,0
"Vinay Kumar",2013,"Dinesh Karthik","Mumbai Indians",13,1,11,"All","All",13,7.09090909090909
"Vinay Kumar",2013,"Dwayne Bravo","Chennai Super Kings",9,1,5,"All","All",9,10.8
"Vinay Kumar",2013,"Dwayne Smith","Mumbai Indians",26,0,11,"All","All",Inf,14.1818181818182
"Vinay Kumar",2013,"Eoin Morgan","Kolkata Knight Riders",0,0,3,"All","All",NA,0
"Vinay Kumar",2013,"Gautam Gambhir","Kolkata Knight Riders",3,2,10,"All","All",1.5,1.8
"Vinay Kumar",2013,"Gurkeerat Singh Mann","Punjab Kings",3,0,4,"All","All",Inf,4.5
"Vinay Kumar",2013,"Hanuma Vihari","Sunrisers Hyderabad",13,0,12,"All","All",Inf,6.5
"Vinay Kumar",2013,"Harbhajan Singh","Mumbai Indians",2,0,3,"All","All",Inf,4
"Vinay Kumar",2013,"Irfan Pathan","Delhi Capitals",5,0,2,"All","All",Inf,15
"Vinay Kumar",2013,"Jacques Kallis","Kolkata Knight Riders",7,1,7,"All","All",7,6
"Vinay Kumar",2013,"James Faulkner","Rajasthan Royals",4,0,5,"All","All",Inf,4.8
"Vinay Kumar",2013,"Kedar Jadhav","Delhi Capitals",14,0,10,"All","All",Inf,8.4
"Vinay Kumar",2013,"Kieron Pollard","Mumbai Indians",6,1,5,"All","All",6,7.2
"Vinay Kumar",2013,"Kumar Sangakkara","Sunrisers Hyderabad",7,0,6,"All","All",Inf,7
"Vinay Kumar",2013,"MS Dhoni","Chennai Super Kings",4,0,4,"All","All",Inf,6
"Vinay Kumar",2013,"Mahela Jayawardene","Delhi Capitals",8,0,10,"All","All",Inf,4.8
"Vinay Kumar",2013,"Mandeep Singh","Punjab Kings",4,1,2,"All","All",4,12
"Vinay Kumar",2013,"Manoj Tiwary","Kolkata Knight Riders",6,1,5,"All","All",6,7.2
"Vinay Kumar",2013,"Manprit Juneja","Delhi Capitals",1,0,3,"All","All",Inf,2
"Vinay Kumar",2013,"Michael Hussey","Chennai Super Kings",4,1,6,"All","All",4,4
"Vinay Kumar",2013,"Mitchell Marsh","Pune Warriors",4,1,10,"All","All",4,2.4
"Vinay Kumar",2013,"Morne Morkel","Delhi Capitals",12,0,4,"All","All",Inf,18
"Vinay Kumar",2013,"Murali Vijay","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Vinay Kumar",2013,"Owais Shah","Rajasthan Royals",1,0,1,"All","All",Inf,6
"Vinay Kumar",2013,"Parthiv Patel","Sunrisers Hyderabad",2,0,4,"All","All",Inf,3
"Vinay Kumar",2013,"Rahul Dravid","Rajasthan Royals",2,0,7,"All","All",Inf,1.71428571428571
"Vinay Kumar",2013,"Rajagopal Sathish","Punjab Kings",13,0,8,"All","All",Inf,9.75
"Vinay Kumar",2013,"Rajat Bhatia","Kolkata Knight Riders",13,0,6,"All","All",Inf,13
"Vinay Kumar",2013,"Ravindra Jadeja","Chennai Super Kings",14,0,8,"All","All",Inf,10.5
"Vinay Kumar",2013,"Ricky Ponting","Mumbai Indians",7,0,5,"All","All",Inf,8.4
"Vinay Kumar",2013,"Robin Uthappa","Pune Warriors",17,0,7,"All","All",Inf,14.5714285714286
"Vinay Kumar",2013,"Rohit Sharma","Mumbai Indians",2,1,3,"All","All",2,4
"Vinay Kumar",2013,"Ryan McLaren","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Vinay Kumar",2013,"Ryan ten Doeschate","Kolkata Knight Riders",6,0,3,"All","All",Inf,12
"Vinay Kumar",2013,"S Badrinath","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Vinay Kumar",2013,"Sachin Tendulkar","Mumbai Indians",8,0,7,"All","All",Inf,6.85714285714286
"Vinay Kumar",2013,"Sanju Samson","Rajasthan Royals",20,0,11,"All","All",Inf,10.9090909090909
"Vinay Kumar",2013,"Shane Watson","Rajasthan Royals",8,0,3,"All","All",Inf,16
"Vinay Kumar",2013,"Shaun Tait","Rajasthan Royals",1,0,2,"All","All",Inf,3
"Vinay Kumar",2013,"Sreesanth","Rajasthan Royals",0,1,2,"All","All",0,0
"Vinay Kumar",2013,"Steven Smith","Pune Warriors",19,1,14,"All","All",19,8.14285714285714
"Vinay Kumar",2013,"Stuart Binny","Rajasthan Royals",12,1,8,"All","All",12,9
"Vinay Kumar",2013,"Suresh Raina","Chennai Super Kings",13,0,5,"All","All",Inf,15.6
"Vinay Kumar",2013,"Thisara Perera","Sunrisers Hyderabad",11,0,3,"All","All",Inf,22
"Vinay Kumar",2013,"Tirumalasetti Suman","Pune Warriors",2,0,4,"All","All",Inf,3
"Vinay Kumar",2013,"Unmukt Chand","Delhi Capitals",8,0,9,"All","All",Inf,5.33333333333333
"Vinay Kumar",2013,"Virender Sehwag","Delhi Capitals",13,0,6,"All","All",Inf,13
"Vinay Kumar",2013,"Yusuf Pathan","Kolkata Knight Riders",16,0,8,"All","All",Inf,12
"Vinay Kumar",2013,"Yuvraj Singh","Pune Warriors",0,1,1,"All","All",0,0
"Vinay Kumar",2014,"AB de Villiers","Royal Challengers Bangalore",3,1,4,"All","All",3,4.5
"Vinay Kumar",2014,"Aditya Tare","Mumbai Indians",12,0,8,"All","All",Inf,9
"Vinay Kumar",2014,"Ajinkya Rahane","Rajasthan Royals",32,1,21,"All","All",32,9.14285714285714
"Vinay Kumar",2014,"Albie Morkel","Royal Challengers Bangalore",5,0,4,"All","All",Inf,7.5
"Vinay Kumar",2014,"Brendon McCullum","Chennai Super Kings",21,0,13,"All","All",Inf,9.69230769230769
"Vinay Kumar",2014,"Daren Sammy","Sunrisers Hyderabad",8,1,3,"All","All",8,16
"Vinay Kumar",2014,"Dinesh Karthik","Delhi Capitals",15,0,12,"All","All",Inf,7.5
"Vinay Kumar",2014,"James Faulkner","Rajasthan Royals",3,0,2,"All","All",Inf,9
"Vinay Kumar",2014,"Jason Holder","Sunrisers Hyderabad",0,0,1,"All","All",NA,0
"Vinay Kumar",2014,"Jean-Paul Duminy","Delhi Capitals",12,0,8,"All","All",Inf,9
"Vinay Kumar",2014,"Karn Sharma","Sunrisers Hyderabad",5,0,2,"All","All",Inf,15
"Vinay Kumar",2014,"Karun Nair","Rajasthan Royals",0,1,6,"All","All",0,0
"Vinay Kumar",2014,"Kedar Jadhav","Delhi Capitals",12,0,5,"All","All",Inf,14.4
"Vinay Kumar",2014,"Laxmi Shukla","Delhi Capitals",1,0,3,"All","All",Inf,2
"Vinay Kumar",2014,"MS Dhoni","Chennai Super Kings",4,0,3,"All","All",Inf,8
"Vinay Kumar",2014,"Mayank Agarwal","Delhi Capitals",17,0,6,"All","All",Inf,17
"Vinay Kumar",2014,"Michael Hussey","Mumbai Indians",3,0,4,"All","All",Inf,4.5
"Vinay Kumar",2014,"Mitchell Starc","Royal Challengers Bangalore",9,0,6,"All","All",Inf,9
"Vinay Kumar",2014,"Murali Vijay","Delhi Capitals",8,0,5,"All","All",Inf,9.6
"Vinay Kumar",2014,"Naman Ojha","Sunrisers Hyderabad",0,0,3,"All","All",NA,0
"Vinay Kumar",2014,"Parthiv Patel","Royal Challengers Bangalore",5,1,4,"All","All",5,7.5
"Vinay Kumar",2014,"Rajat Bhatia","Rajasthan Royals",6,0,1,"All","All",Inf,36
"Vinay Kumar",2014,"Ross Taylor","Delhi Capitals",1,0,3,"All","All",Inf,2
"Vinay Kumar",2014,"Sachin Rana","Royal Challengers Bangalore",9,0,6,"All","All",Inf,9
"Vinay Kumar",2014,"Sanju Samson","Rajasthan Royals",2,0,5,"All","All",Inf,2.4
"Vinay Kumar",2014,"Shane Watson","Rajasthan Royals",19,0,6,"All","All",Inf,19
"Vinay Kumar",2014,"Shikhar Dhawan","Sunrisers Hyderabad",14,0,10,"All","All",Inf,8.4
"Vinay Kumar",2014,"Steven Smith","Rajasthan Royals",9,1,5,"All","All",9,10.8
"Vinay Kumar",2014,"Stuart Binny","Rajasthan Royals",1,1,2,"All","All",1,3
"Vinay Kumar",2014,"Suresh Raina","Chennai Super Kings",1,0,2,"All","All",Inf,3
"Vinay Kumar",2014,"Venugopal Rao","Sunrisers Hyderabad",5,0,5,"All","All",Inf,6
"Vinay Kumar",2014,"Virat Kohli","Royal Challengers Bangalore",14,0,8,"All","All",Inf,10.5
"Vinay Kumar",2014,"Yogesh Takawale","Royal Challengers Bangalore",17,0,9,"All","All",Inf,11.3333333333333
"Vinay Kumar",2014,"Yuvraj Singh","Royal Challengers Bangalore",8,0,7,"All","All",Inf,6.85714285714286
"Vinay Kumar",2015,"Ajinkya Rahane","Rajasthan Royals",6,1,9,"All","All",6,4
"Vinay Kumar",2015,"Andre Russell","Kolkata Knight Riders",1,0,2,"All","All",Inf,3
"Vinay Kumar",2015,"Bhuvneshwar Kumar","Sunrisers Hyderabad",6,0,4,"All","All",Inf,9
"Vinay Kumar",2015,"Brendon McCullum","Chennai Super Kings",14,1,5,"All","All",14,16.8
"Vinay Kumar",2015,"Dale Steyn","Sunrisers Hyderabad",10,0,5,"All","All",Inf,12
"Vinay Kumar",2015,"David Miller","Punjab Kings",2,0,4,"All","All",Inf,3
"Vinay Kumar",2015,"Dwayne Smith","Chennai Super Kings",7,0,9,"All","All",Inf,4.66666666666667
"Vinay Kumar",2015,"Eoin Morgan","Sunrisers Hyderabad",6,0,3,"All","All",Inf,12
"Vinay Kumar",2015,"Faf du Plessis","Chennai Super Kings",9,1,12,"All","All",9,4.5
"Vinay Kumar",2015,"Gautam Gambhir","Kolkata Knight Riders",13,0,15,"All","All",Inf,5.2
"Vinay Kumar",2015,"George Bailey","Punjab Kings",10,0,4,"All","All",Inf,15
"Vinay Kumar",2015,"Glenn Maxwell","Punjab Kings",4,0,1,"All","All",Inf,24
"Vinay Kumar",2015,"Hanuma Vihari","Sunrisers Hyderabad",9,0,4,"All","All",Inf,13.5
"Vinay Kumar",2015,"Jean-Paul Duminy","Delhi Capitals",18,0,6,"All","All",Inf,18
"Vinay Kumar",2015,"KL Rahul","Sunrisers Hyderabad",11,0,11,"All","All",Inf,6
"Vinay Kumar",2015,"Karn Sharma","Sunrisers Hyderabad",2,0,2,"All","All",Inf,6
"Vinay Kumar",2015,"Karun Nair","Rajasthan Royals",5,0,2,"All","All",Inf,15
"Vinay Kumar",2015,"MS Dhoni","Chennai Super Kings",9,0,4,"All","All",Inf,13.5
"Vinay Kumar",2015,"Manish Pandey","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Vinay Kumar",2015,"Michael Hussey","Chennai Super Kings",12,1,7,"All","All",12,10.2857142857143
"Vinay Kumar",2015,"Mitchell Johnson","Punjab Kings",9,0,6,"All","All",Inf,9
"Vinay Kumar",2015,"Mohit Sharma","Chennai Super Kings",20,0,5,"All","All",Inf,24
"Vinay Kumar",2015,"Moises Henriques","Sunrisers Hyderabad",3,0,5,"All","All",Inf,3.6
"Vinay Kumar",2015,"Murali Vijay","Punjab Kings",21,0,20,"All","All",Inf,6.3
"Vinay Kumar",2015,"Naman Ojha","Sunrisers Hyderabad",3,0,3,"All","All",Inf,6
"Vinay Kumar",2015,"Nathan Coulter-Nile","Delhi Capitals",3,0,2,"All","All",Inf,9
"Vinay Kumar",2015,"Pawan Negi","Chennai Super Kings",10,1,7,"All","All",10,8.57142857142857
"Vinay Kumar",2015,"Praveen Kumar","Sunrisers Hyderabad",0,0,1,"All","All",NA,0
"Vinay Kumar",2015,"Ravi Bopara","Sunrisers Hyderabad",2,0,4,"All","All",Inf,3
"Vinay Kumar",2015,"Ravichandran Ashwin","Chennai Super Kings",2,0,2,"All","All",Inf,6
"Vinay Kumar",2015,"Ravindra Jadeja","Chennai Super Kings",10,0,5,"All","All",Inf,12
"Vinay Kumar",2015,"Robin Uthappa","Kolkata Knight Riders",5,0,7,"All","All",Inf,4.28571428571429
"Vinay Kumar",2015,"Rusty Theron","Rajasthan Royals",1,0,1,"All","All",Inf,6
"Vinay Kumar",2015,"Sanju Samson","Rajasthan Royals",23,1,20,"All","All",23,6.9
"Vinay Kumar",2015,"Saurabh Tiwary","Delhi Capitals",6,0,4,"All","All",Inf,9
"Vinay Kumar",2015,"Shakib Al Hasan","Kolkata Knight Riders",2,1,2,"All","All",2,6
"Vinay Kumar",2015,"Shane Watson","Rajasthan Royals",6,0,4,"All","All",Inf,9
"Vinay Kumar",2015,"Shreyas Iyer","Delhi Capitals",4,0,6,"All","All",Inf,4
"Vinay Kumar",2015,"Steven Smith","Rajasthan Royals",1,0,1,"All","All",Inf,6
"Vinay Kumar",2015,"Stuart Binny","Rajasthan Royals",8,0,3,"All","All",Inf,16
"Vinay Kumar",2015,"Suresh Raina","Chennai Super Kings",23,0,16,"All","All",Inf,8.625
"Vinay Kumar",2015,"Suryakumar Yadav","Kolkata Knight Riders",21,0,8,"All","All",Inf,15.75
"Vinay Kumar",2015,"Tim Southee","Rajasthan Royals",2,0,2,"All","All",Inf,6
"Vinay Kumar",2015,"Virender Sehwag","Punjab Kings",16,0,5,"All","All",Inf,19.2
"Vinay Kumar",2015,"Wriddhiman Saha","Punjab Kings",1,0,2,"All","All",Inf,3
"Vinay Kumar",2015,"Yusuf Pathan","Kolkata Knight Riders",11,0,10,"All","All",Inf,6.6
"Vinay Kumar",2016,"Aaron Finch","Gujarat Lions",0,1,2,"All","All",0,0
"Vinay Kumar",2016,"Ajinkya Rahane","Rising Pune Supergiants",7,0,4,"All","All",Inf,10.5
"Vinay Kumar",2016,"Amit Mishra","Delhi Capitals",1,0,2,"All","All",Inf,3
"Vinay Kumar",2016,"Brendon McCullum","Gujarat Lions",6,0,5,"All","All",Inf,7.2
"Vinay Kumar",2016,"Chris Morris","Delhi Capitals",9,0,8,"All","All",Inf,6.75
"Vinay Kumar",2016,"Dinesh Karthik","Gujarat Lions",1,1,2,"All","All",1,3
"Vinay Kumar",2016,"Faf du Plessis","Rising Pune Supergiants",7,0,8,"All","All",Inf,5.25
"Vinay Kumar",2016,"Imran Tahir","Delhi Capitals",1,0,1,"All","All",Inf,6
"Vinay Kumar",2016,"Karun Nair","Delhi Capitals",2,0,4,"All","All",Inf,3
"Vinay Kumar",2016,"Mayank Agarwal","Delhi Capitals",0,1,1,"All","All",0,0
"Vinay Kumar",2016,"Quinton de Kock","Delhi Capitals",20,0,7,"All","All",Inf,17.1428571428571
"Vinay Kumar",2016,"Shahbaz Nadeem","Delhi Capitals",0,0,1,"All","All",NA,0
"Vinay Kumar",2016,"Suresh Raina","Gujarat Lions",10,0,9,"All","All",Inf,6.66666666666667
"Vinay Kumar",2017,"Chris Lynn","Kolkata Knight Riders",0,1,2,"All","All",0,0
"Vinay Kumar",2017,"Colin de Grandhomme","Kolkata Knight Riders",13,0,5,"All","All",Inf,15.6
"Vinay Kumar",2017,"Manish Pandey","Kolkata Knight Riders",7,0,6,"All","All",Inf,7
"Vinay Kumar",2017,"Yusuf Pathan","Kolkata Knight Riders",11,1,5,"All","All",11,13.2
"Vinay Kumar",2018,"Brendon McCullum","Royal Challengers Bangalore",14,0,6,"All","All",Inf,14
"Vinay Kumar",2018,"Chris Woakes","Royal Challengers Bangalore",0,1,1,"All","All",0,0
"Vinay Kumar",2018,"Dwayne Bravo","Chennai Super Kings",11,0,3,"All","All",Inf,22
"Vinay Kumar",2018,"Mandeep Singh","Royal Challengers Bangalore",16,1,5,"All","All",16,19.2
"Vinay Kumar",2018,"Ravindra Jadeja","Chennai Super Kings",8,0,2,"All","All",Inf,24
"Vinay Kumar",2018,"Shane Watson","Chennai Super Kings",16,0,6,"All","All",Inf,16
"Virat Kohli",2008,"Adam Gilchrist","Deccan Chargers",4,0,6,"All","All",Inf,4
"Virat Kohli",2008,"Arjun Yadav","Deccan Chargers",7,0,3,"All","All",Inf,14
"Virat Kohli",2008,"Chamara Silva","Deccan Chargers",0,1,2,"All","All",0,0
"Virat Kohli",2008,"Dwaraka Ravi Teja","Deccan Chargers",1,1,2,"All","All",1,3
"Virat Kohli",2008,"Gautam Gambhir","Delhi Capitals",5,0,3,"All","All",Inf,10
"Virat Kohli",2008,"Graeme Smith","Rajasthan Royals",8,0,5,"All","All",Inf,9.6
"Virat Kohli",2008,"Herschelle Gibbs","Deccan Chargers",4,0,4,"All","All",Inf,6
"Virat Kohli",2008,"Luke Pomersbach","Punjab Kings",6,0,3,"All","All",Inf,12
"Virat Kohli",2008,"Rohit Sharma","Deccan Chargers",6,0,2,"All","All",Inf,18
"Virat Kohli",2008,"Shaun Marsh","Punjab Kings",3,0,3,"All","All",Inf,6
"Virat Kohli",2008,"Shikhar Dhawan","Delhi Capitals",6,0,3,"All","All",Inf,12
"Virat Kohli",2008,"Swapnil Asnodkar","Rajasthan Royals",8,0,7,"All","All",Inf,6.85714285714286
"Virat Kohli",2008,"Venugopal Rao","Deccan Chargers",3,0,3,"All","All",Inf,6
"Virat Kohli",2009,"Andrew Symonds","Deccan Chargers",12,0,7,"All","All",Inf,10.2857142857143
"Virat Kohli",2009,"Dinesh Karthik","Delhi Capitals",4,0,3,"All","All",Inf,8
