Match_Id,Stadium,Toss,POTM,Match_days,Batting.Team,Chasing.Team,Season
980981,M Chinnaswamy Stadium,"Mumbai Indians, Bowl",Krunal Pandya,"11 May 2016, Night","Virat Kohli, Chris Gayle, AB de Villiers, KL Rahul, Shane Watson, Sachin Baby, Stuart Binny, Chris Jordan, Sreenath Aravind, Varun Aaron, Yuzvendra Chahal","Rohit Sharma, Parthiv Patel, Ambati Rayudu, Nitish Rana, Kieron Pollard, Jos Buttler, Krunal Pandya, Harbhajan Singh, Tim Southee, Mitchell McClenaghan, Jasprit Bumrah",2016
980983,Rajiv Gandhi International Stadium,"Delhi Capitals, Bowl",Chris Morris,"12 May 2016, Night","David Warner, Shikhar Dhawan, Kane Williamson, Yuvraj Singh, Moises Henriques, Deepak Hooda, Naman Ojha, Bhuvneshwar Kumar, Barinder Sran, Ashish Nehra, Mustafizur Rahman","Quinton de Kock, Mayank Agarwal, Karun Nair, Sanju Samson, Rishabh Pant, Jean-Paul Duminy, (c), Jayant Yadav, Chris Morris, Amit Mishra, Nathan Coulter-Nile, Mohammed Shami",2016
980985,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"Mumbai Indians, Bat",Marcus Stoinis,"13 May 2016, Night","Rohit Sharma, Unmukt Chand, Ambati Rayudu, Nitish Rana, Jos Buttler, Kieron Pollard, Krunal Pandya, Harbhajan Singh, Tim Southee, Mitchell McClenaghan, Jasprit Bumrah","Murali Vijay, Hashim Amla, Wriddhiman Saha, Glenn Maxwell, Gurkeerat Singh Mann, David Miller, Marcus Stoinis, Axar Patel, Mohit Sharma, Sandeep Sharma, KC Cariappa",2016
980987,M Chinnaswamy Stadium,"Gujarat Lions, Bowl",AB de Villiers,"14 May 2016, Daynight","Chris Gayle, Virat Kohli, AB de Villiers, Shane Watson, KL Rahul, †, Sachin Baby, Stuart Binny, Chris Jordan, Sreenath Aravind, Varun Aaron, Yuzvendra Chahal","Dwayne Smith, Brendon McCullum, Ravindra Jadeja, Dinesh Karthik, Aaron Finch, Dwayne Bravo, Akshdeep Nath, Praveen Kumar, Dhawal Kulkarni, Pravin Tambe, Shivil Kaushik",2016
980989,Eden Gardens,"Rising Pune Supergiants, Bat",Yusuf Pathan,"14 May 2016, Night","Ajinkya Rahane, Usman Khawaja, George Bailey, Saurabh Tiwary, Irfan Pathan, MS Dhoni, Thisara Perera, Ravichandran Ashwin, Adam Zampa, Murugan Ashwin, Ashok Dinda","Robin Uthappa, Gautam Gambhir, Manish Pandey, Yusuf Pathan, Shakib Al Hasan, Suryakumar Yadav, Andre Russell, Piyush Chawla, Sunil Narine, Ankit Rajpoot, Morne Morkel",2016
980991,Punjab Cricket Association IS Bindra Stadium,"Punjab Kings, Bat",Hashim Amla,"15 May 2016, Daynight","Hashim Amla, Murali Vijay, Wriddhiman Saha, Gurkeerat Singh Mann, David Miller, Glenn Maxwell, Marcus Stoinis, Axar Patel, Mohit Sharma, Sandeep Sharma, Anureet Singh","David Warner, Shikhar Dhawan, Deepak Hooda, Yuvraj Singh, Ben Cutting, Moises Henriques, Naman Ojha, †, Karn Sharma, Bhuvneshwar Kumar, Ashish Nehra, Mustafizur Rahman",2016
980993,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"Delhi Capitals, Bowl",Krunal Pandya,"15 May 2016, Night","Rohit Sharma, Martin Guptill, Krunal Pandya, Kieron Pollard, Jos Buttler, Ambati Rayudu, Nitish Rana, Harbhajan Singh, Vinay Kumar, Mitchell McClenaghan, Jasprit Bumrah","Mayank Agarwal, Quinton de Kock, Karun Nair, Sanju Samson, Rishabh Pant, Jean-Paul Duminy, Chris Morris, Amit Mishra, Shahbaz Nadeem, Imran Tahir, Zaheer Khan",2016
980995,Eden Gardens,"Royal Challengers Bangalore, Bowl",Virat Kohli,"16 May 2016, Night","Robin Uthappa, Gautam Gambhir, Manish Pandey, Yusuf Pathan, Andre Russell, Suryakumar Yadav, Shakib Al Hasan, Piyush Chawla, Sunil Narine, Ankit Rajpoot, Morne Morkel","Chris Gayle, Virat Kohli, AB de Villiers, Shane Watson, KL Rahul, †, Sachin Baby, Stuart Binny, Chris Jordan, Sreenath Aravind, Iqbal Abdulla, Yuzvendra Chahal",2016
980997,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"Rising Pune Supergiants, Bowl",Ashok Dinda,"17 May 2016, Night","Quinton de Kock, Shreyas Iyer, Karun Nair, Sanju Samson, Rishabh Pant, Jean-Paul Duminy, Chris Morris, Nathan Coulter-Nile, Amit Mishra, Zaheer Khan, (c), Mohammed Shami","Ajinkya Rahane, Usman Khawaja, George Bailey, Saurabh Tiwary, Irfan Pathan, MS Dhoni, (c)†, Thisara Perera, Ravichandran Ashwin, Adam Zampa, Ashok Dinda, Deepak Chahar",2016
980999,M Chinnaswamy Stadium,"Punjab Kings, Bowl",Virat Kohli,"18 May 2016, Night","Chris Gayle, Virat Kohli, AB de Villiers, KL Rahul, Shane Watson, Sachin Baby, Stuart Binny, Chris Jordan, Sreenath Aravind, Varun Aaron, Yuzvendra Chahal","Murali Vijay, Hashim Amla, Wriddhiman Saha, David Miller, Gurkeerat Singh Mann, Axar Patel, Farhaan Behardien, Kyle Abbott, Mohit Sharma, KC Cariappa, Sandeep Sharma",2016
981001,Green Park,"Gujarat Lions, Bowl",Dwayne Smith,"19 May 2016, Night","Robin Uthappa, Gautam Gambhir, Manish Pandey, Piyush Chawla, Yusuf Pathan, Shakib Al Hasan, Suryakumar Yadav, Jason Holder, Sunil Narine, Morne Morkel, Ankit Rajpoot","Dwayne Smith, Brendon McCullum, Suresh Raina, Dinesh Karthik, Aaron Finch, Ravindra Jadeja, Dwayne Bravo, Eklavya Dwivedi, Praveen Kumar, Shadab Jakati, Dhawal Kulkarni",2016
981003,Shaheed Veer Narayan Singh International Stadium,"Delhi Capitals, Bowl",Karun Nair,"20 May 2016, Night","David Warner, Shikhar Dhawan, Deepak Hooda, Yuvraj Singh, Moises Henriques, Eoin Morgan, Naman Ojha, Bhuvneshwar Kumar, Karn Sharma, Mustafizur Rahman, Barinder Sran","Quinton de Kock, Rishabh Pant, Karun Nair, Jean-Paul Duminy, Carlos Brathwaite, Sanju Samson, Pawan Negi, Amit Mishra, Zaheer Khan, (c), Jayant Yadav, Nathan Coulter-Nile",2016
981005,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"Punjab Kings, Bat",MS Dhoni,"21 May 2016, Daynight","Hashim Amla, Murali Vijay, Wriddhiman Saha, Gurkeerat Singh Mann, David Miller, Farhaan Behardien, Axar Patel, Rishi Dhawan, Kyle Abbott, Mohit Sharma, Sandeep Sharma","Ajinkya Rahane, Usman Khawaja, George Bailey, Saurabh Tiwary, MS Dhoni, Irfan Pathan, Thisara Perera, Ravichandran Ashwin, Adam Zampa, Ashok Dinda, Deepak Chahar",2016
981007,Green Park,"Gujarat Lions, Bowl",Suresh Raina,"21 May 2016, Night","Rohit Sharma, Martin Guptill, Nitish Rana, Krunal Pandya, Jos Buttler, Kieron Pollard, Hardik Pandya, Harbhajan Singh, Vinay Kumar, Mitchell McClenaghan, Jasprit Bumrah","Aaron Finch, Brendon McCullum, Suresh Raina, Dinesh Karthik, Dwayne Smith, Ravindra Jadeja, Dwayne Bravo, Eklavya Dwivedi, Shadab Jakati, Praveen Kumar, Dhawal Kulkarni",2016
981009,Eden Gardens,"Sunrisers Hyderabad, Bowl",Yusuf Pathan,"22 May 2016, Daynight","Robin Uthappa, Gautam Gambhir, Colin Munro, Manish Pandey, Yusuf Pathan, Jason Holder, Shakib Al Hasan, Suryakumar Yadav, Ankit Rajpoot, Sunil Narine, Kuldeep Yadav","Shikhar Dhawan, David Warner, Naman Ojha, Yuvraj Singh, Kane Williamson, Deepak Hooda, Moises Henriques, Karn Sharma, Bhuvneshwar Kumar, Barinder Sran, Mustafizur Rahman",2016
981011,Shaheed Veer Narayan Singh International Stadium,"Royal Challengers Bangalore, Bowl",Virat Kohli,"22 May 2016, Night","Quinton de Kock, Rishabh Pant, Karun Nair, Sanju Samson, Sam Billings, Pawan Negi, Carlos Brathwaite, Chris Morris, Jayant Yadav, Amit Mishra, Zaheer Khan, (c)","Chris Gayle, Virat Kohli, AB de Villiers, KL Rahul, Shane Watson, Stuart Binny, Sachin Baby, Chris Jordan, Iqbal Abdulla, Sreenath Aravind, Yuzvendra Chahal",2016
981013,M Chinnaswamy Stadium,"Royal Challengers Bangalore, Bowl",AB de Villiers,"24 May 2016, Night","Aaron Finch, Brendon McCullum, Suresh Raina, Dinesh Karthik, Dwayne Smith, Ravindra Jadeja, Dwayne Bravo, Eklavya Dwivedi, Praveen Kumar, Dhawal Kulkarni, Shadab Jakati","Chris Gayle, Virat Kohli, AB de Villiers, KL Rahul, Shane Watson, Sachin Baby, Stuart Binny, Iqbal Abdulla, Chris Jordan, Sreenath Aravind, Yuzvendra Chahal",2016
981015,Feroz Shah Kotla,"Kolkata Knight Riders, Bowl",Moises Henriques,"25 May 2016, Night","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Deepak Hooda, Ben Cutting, Naman Ojha, Bhuvneshwar Kumar, Bipul Sharma, Barinder Sran, Mustafizur Rahman","Robin Uthappa, Gautam Gambhir, Colin Munro, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Rajagopal Sathish, Jason Holder, Sunil Narine, Morne Morkel, Kuldeep Yadav",2016
981017,Feroz Shah Kotla,"Sunrisers Hyderabad, Bowl",David Warner,"27 May 2016, Night","Eklavya Dwivedi, Brendon McCullum, Suresh Raina, Dinesh Karthik, Aaron Finch, Dwayne Smith, Ravindra Jadeja, Dwayne Bravo, Dhawal Kulkarni, Praveen Kumar, Shivil Kaushik","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Deepak Hooda, Ben Cutting, Naman Ojha, Bipul Sharma, Bhuvneshwar Kumar, Barinder Sran, Trent Boult",2016
981019,M Chinnaswamy Stadium,"Sunrisers Hyderabad, Bat",Ben Cutting,"29 May 2016, Night","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Deepak Hooda, Ben Cutting, Naman Ojha, Bipul Sharma, Bhuvneshwar Kumar, Barinder Sran, Mustafizur Rahman","Chris Gayle, Virat Kohli, AB de Villiers, KL Rahul, Shane Watson, Sachin Baby, Stuart Binny, Chris Jordan, Iqbal Abdulla, Sreenath Aravind, Yuzvendra Chahal",2016
1082591,Rajiv Gandhi International Stadium,"Royal Challengers Bangalore, Bowl",Yuvraj Singh,"05 April 2017, Night","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Deepak Hooda, Ben Cutting, Naman Ojha, †, Bipul Sharma, Bhuvneshwar Kumar, Ashish Nehra, Rashid Khan","Chris Gayle, Mandeep Singh, Travis Head, Kedar Jadhav, Shane Watson, Sachin Baby, Stuart Binny, Sreenath Aravind, Tymal Mills, Yuzvendra Chahal, Aniket Choudhary",2017
1082592,Maharashtra Cricket Association Stadium,"Rising Pune Supergiant, Bowl",Steven Smith,"06 April 2017, Night","Parthiv Patel, Jos Buttler, Rohit Sharma, Nitish Rana, Ambati Rayudu, Krunal Pandya, Kieron Pollard, Hardik Pandya, Tim Southee, Mitchell McClenaghan, Jasprit Bumrah","Ajinkya Rahane, Mayank Agarwal, Steven Smith, Ben Stokes, MS Dhoni, Manoj Tiwary, Rajat Bhatia, Deepak Chahar, Adam Zampa, Ashok Dinda, Imran Tahir",2017
1082593,Saurashtra Cricket Association Stadium,"Kolkata Knight Riders, Bowl",Chris Lynn,"07 April 2017, Night","Jason Roy, Brendon McCullum, Suresh Raina, Aaron Finch, Dinesh Karthik, Dwayne Smith, Manpreet Gony, Praveen Kumar, Shadab Jakati, Dhawal Kulkarni, Shivil Kaushik","Gautam Gambhir, Chris Lynn, Robin Uthappa, †, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Chris Woakes, Piyush Chawla, Kuldeep Yadav, Sunil Narine, Trent Boult",2017
1082594,Holkar Cricket Stadium,"Punjab Kings, Bowl",Glenn Maxwell,"08 April 2017, Daynight","Ajinkya Rahane, Mayank Agarwal, Steven Smith, Ben Stokes, MS Dhoni, Manoj Tiwary, Dan Christian, Rajat Bhatia, Rahul Chahar, Imran Tahir, Ashok Dinda","Hashim Amla, Manan Vohra, Wriddhiman Saha, Axar Patel, Glenn Maxwell, David Miller, Marcus Stoinis, Swapnil Singh, Mohit Sharma, Sandeep Sharma, T Natarajan",2017
1082595,M Chinnaswamy Stadium,"Royal Challengers Bangalore, Bat",Kedar Jadhav,"08 April 2017, Night","Chris Gayle, Shane Watson, Mandeep Singh, Kedar Jadhav, Stuart Binny, Vishnu Vinod, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Aditya Tare, Sam Billings, Karun Nair, Sanju Samson, Rishabh Pant, Chris Morris, Carlos Brathwaite, Pat Cummins, Amit Mishra, Shahbaz Nadeem, Zaheer Khan",2017
1082596,Rajiv Gandhi International Stadium,"Sunrisers Hyderabad, Bowl",Rashid Khan,"09 April 2017, Daynight","Jason Roy, Brendon McCullum, Suresh Raina, Aaron Finch, Dinesh Karthik, Dwayne Smith, Dhawal Kulkarni, Praveen Kumar, Basil Thampi, Tejas Baroka, Shivil Kaushik","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Deepak Hooda, Ben Cutting, Naman Ojha, †, Bipul Sharma, Bhuvneshwar Kumar, Ashish Nehra, Rashid Khan",2017
1082597,Wankhede Stadium,"Mumbai Indians, Bowl",Nitish Rana,"09 April 2017, Night","Gautam Gambhir, Chris Lynn, Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Chris Woakes, Sunil Narine, Kuldeep Yadav, Ankit Rajpoot, Trent Boult","Parthiv Patel, Jos Buttler, Nitish Rana, Rohit Sharma, Krunal Pandya, Kieron Pollard, Hardik Pandya, Harbhajan Singh, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah",2017
1082598,Holkar Cricket Stadium,"Royal Challengers Bangalore, Bat",Axar Patel,"10 April 2017, Night","Shane Watson, Vishnu Vinod, AB de Villiers, Kedar Jadhav, Mandeep Singh, Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Billy Stanlake, Yuzvendra Chahal","Manan Vohra, Hashim Amla, Axar Patel, Glenn Maxwell, Wriddhiman Saha, †, David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, Varun Aaron, T Natarajan",2017
1082599,Maharashtra Cricket Association Stadium,"Rising Pune Supergiant, Bowl",Sanju Samson,"11 April 2017, Night","Aditya Tare, Sam Billings, Sanju Samson, Rishabh Pant, Corey Anderson, Chris Morris, Karun Nair, Pat Cummins, Amit Mishra, Zaheer Khan, (c), Shahbaz Nadeem","Ajinkya Rahane, Mayank Agarwal, Faf du Plessis, Rahul Tripathi, Ben Stokes, MS Dhoni, Rajat Bhatia, Deepak Chahar, Adam Zampa, Ashok Dinda, Imran Tahir",2017
1082600,Wankhede Stadium,"Mumbai Indians, Bowl",Jasprit Bumrah,"12 April 2017, Night","Shikhar Dhawan, David Warner, Deepak Hooda, Yuvraj Singh, Ben Cutting, Naman Ojha, Vijay Shankar, Rashid Khan, Bhuvneshwar Kumar, Ashish Nehra, Mustafizur Rahman","Parthiv Patel, Jos Buttler, Rohit Sharma, Nitish Rana, Kieron Pollard, Krunal Pandya, Hardik Pandya, Harbhajan Singh, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah",2017
1082601,Eden Gardens,"Kolkata Knight Riders, Bowl",Sunil Narine,"13 April 2017, Night","Hashim Amla, Manan Vohra, Marcus Stoinis, Glenn Maxwell, David Miller, Wriddhiman Saha, Axar Patel, Mohit Sharma, Varun Aaron, Sandeep Sharma, Ishant Sharma","Sunil Narine, Gautam Gambhir, Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Chris Woakes, Colin de Grandhomme, Piyush Chawla, Umesh Yadav, Trent Boult",2017
1082602,M Chinnaswamy Stadium,"Mumbai Indians, Bowl",Kieron Pollard,"14 April 2017, Daynight","Chris Gayle, Virat Kohli, AB de Villiers, Kedar Jadhav, Pawan Negi, Mandeep Singh, Stuart Binny, Tymal Mills, Sreenath Aravind, Yuzvendra Chahal, Samuel Badree","Parthiv Patel, Jos Buttler, Rohit Sharma, Mitchell McClenaghan, Nitish Rana, Kieron Pollard, Krunal Pandya, Hardik Pandya, Harbhajan Singh, Jasprit Bumrah, Tim Southee",2017
1082603,Saurashtra Cricket Association Stadium,"Gujarat Lions, Bowl",Andrew Tye,"14 April 2017, Night","Ajinkya Rahane, Rahul Tripathi, Steven Smith, Ben Stokes, Manoj Tiwary, MS Dhoni, Ankit Sharma, Shardul Thakur, Lockie Ferguson, Rahul Chahar, Imran Tahir","Dwayne Smith, Brendon McCullum, Suresh Raina, Dinesh Karthik, Aaron Finch, Ishan Kishan, Ravindra Jadeja, Praveen Kumar, Basil Thampi, Andrew Tye, Shadab Jakati",2017
1082604,Eden Gardens,"Sunrisers Hyderabad, Bowl",Robin Uthappa,"15 April 2017, Daynight","Sunil Narine, Gautam Gambhir, Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Kuldeep Yadav, Umesh Yadav, Trent Boult","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Deepak Hooda, Ben Cutting, Naman Ojha, Bipul Sharma, Bhuvneshwar Kumar, Rashid Khan, Ashish Nehra",2017
1082605,Feroz Shah Kotla,"Delhi Capitals, Bat",Corey Anderson,"15 April 2017, Night","Sanju Samson, Sam Billings, Karun Nair, Shreyas Iyer, Rishabh Pant, Corey Anderson, Chris Morris, Pat Cummins, Amit Mishra, Zaheer Khan, (c), Shahbaz Nadeem","Manan Vohra, Hashim Amla, Wriddhiman Saha, Eoin Morgan, David Miller, Glenn Maxwell, Axar Patel, Mohit Sharma, KC Cariappa, Sandeep Sharma, Varun Aaron",2017
1082606,Wankhede Stadium,"Mumbai Indians, Bowl",Nitish Rana,"16 April 2017, Daynight","Dwayne Smith, Brendon McCullum, Suresh Raina, Ishan Kishan, Dinesh Karthik, Jason Roy, Ravindra Jadeja, Praveen Kumar, Basil Thampi, Andrew Tye, Munaf Patel","Parthiv Patel, Jos Buttler, Nitish Rana, Rohit Sharma, Kieron Pollard, Hardik Pandya, Krunal Pandya, Harbhajan Singh, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah",2017
1082607,M Chinnaswamy Stadium,"Royal Challengers Bangalore, Bowl",Ben Stokes,"16 April 2017, Night","Ajinkya Rahane, Rahul Tripathi, Steven Smith, MS Dhoni, Ben Stokes, Dan Christian, Manoj Tiwary, Shardul Thakur, Jaydev Unadkat, Rahul Chahar, Imran Tahir","Virat Kohli, Mandeep Singh, AB de Villiers, Kedar Jadhav, Shane Watson, Stuart Binny, Pawan Negi, Adam Milne, Samuel Badree, Sreenath Aravind, Yuzvendra Chahal",2017
1082608,Feroz Shah Kotla,"Delhi Capitals, Bat",Nathan Coulter-Nile,"17 April 2017, Daynight","Sanju Samson, Sam Billings, Karun Nair, Shreyas Iyer, Rishabh Pant, Angelo Mathews, Chris Morris, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan, (c)","Gautam Gambhir, Colin de Grandhomme, Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav",2017
1082609,Rajiv Gandhi International Stadium,"Punjab Kings, Bowl",Bhuvneshwar Kumar,"17 April 2017, Night","David Warner, Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Naman Ojha, Deepak Hooda, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, Barinder Sran, Siddarth Kaul","Hashim Amla, Manan Vohra, Glenn Maxwell, Eoin Morgan, David Miller, Wriddhiman Saha, Axar Patel, Mohit Sharma, KC Cariappa, Ishant Sharma, Sandeep Sharma",2017
1082610,Saurashtra Cricket Association Stadium,"Gujarat Lions, Bowl",Chris Gayle,"18 April 2017, Night","Chris Gayle, Virat Kohli, Travis Head, Kedar Jadhav, Shane Watson, Mandeep Singh, Stuart Binny, Pawan Negi, Adam Milne, Sreenath Aravind, Yuzvendra Chahal","Dwayne Smith, Brendon McCullum, Suresh Raina, Aaron Finch, Dinesh Karthik, Ravindra Jadeja, Ishan Kishan, Andrew Tye, Basil Thampi, Dhawal Kulkarni, Shivil Kaushik",2017
1082611,Rajiv Gandhi International Stadium,"Sunrisers Hyderabad, Bat",Kane Williamson,"19 April 2017, Night","David Warner, Shikhar Dhawan, Kane Williamson, Yuvraj Singh, Moises Henriques, Deepak Hooda, Naman Ojha, †, Bhuvneshwar Kumar, Rashid Khan, Mohammed Siraj, Siddarth Kaul","Sanju Samson, Sam Billings, Karun Nair, Rishabh Pant, Shreyas Iyer, Angelo Mathews, Chris Morris, Jayant Yadav, Pat Cummins, Amit Mishra, Zaheer Khan, (c)",2017
1082612,Holkar Cricket Stadium,"Mumbai Indians, Bowl",Jos Buttler,"20 April 2017, Night","Hashim Amla, Shaun Marsh, Wriddhiman Saha, Glenn Maxwell, Marcus Stoinis, Axar Patel, Gurkeerat Singh Mann, Swapnil Singh, Mohit Sharma, Sandeep Sharma, Ishant Sharma","Parthiv Patel, Jos Buttler, Nitish Rana, Hardik Pandya, Rohit Sharma, (c), Kieron Pollard, Krunal Pandya, Harbhajan Singh, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah",2017
1082613,Eden Gardens,"Gujarat Lions, Bowl",Suresh Raina,"21 April 2017, Night","Sunil Narine, Gautam Gambhir, Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Aaron Finch, Brendon McCullum, Suresh Raina, Dinesh Karthik, Ishan Kishan, Dwayne Smith, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",2017
1082615,Maharashtra Cricket Association Stadium,"Rising Pune Supergiant, Bowl",MS Dhoni,"22 April 2017, Daynight","David Warner, Shikhar Dhawan, Kane Williamson, Moises Henriques, Deepak Hooda, Naman Ojha, †, Bipul Sharma, Bhuvneshwar Kumar, Rashid Khan, Mohammed Siraj, Siddarth Kaul","Ajinkya Rahane, Rahul Tripathi, Steven Smith, MS Dhoni, Ben Stokes, Manoj Tiwary, Dan Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Imran Tahir",2017
1082614,Wankhede Stadium,"Delhi Capitals, Bowl",Mitchell McClenaghan,"22 April 2017, Night","Parthiv Patel, Jos Buttler, Nitish Rana, Rohit Sharma, Kieron Pollard, Krunal Pandya, Hardik Pandya, Harbhajan Singh, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Sanju Samson, Aditya Tare, Karun Nair, Shreyas Iyer, Corey Anderson, Rishabh Pant, Kagiso Rabada, Chris Morris, Pat Cummins, Amit Mishra, Zaheer Khan, (c)",2017
1082616,Saurashtra Cricket Association Stadium,"Gujarat Lions, Bowl",Hashim Amla,"23 April 2017, Daynight","Manan Vohra, Hashim Amla, Shaun Marsh, Glenn Maxwell, Marcus Stoinis, Axar Patel, Wriddhiman Saha, Mohit Sharma, KC Cariappa, T Natarajan, Sandeep Sharma","Brendon McCullum, Aaron Finch, Suresh Raina, Dinesh Karthik, Ravindra Jadeja, Dwayne Smith, Akshdeep Nath, Andrew Tye, Basil Thampi, Shubham Agarwal, Nathu Singh",2017
1082617,Eden Gardens,"Royal Challengers Bangalore, Bowl",Nathan Coulter-Nile,"23 April 2017, Night","Sunil Narine, Gautam Gambhir, Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Chris Gayle, Virat Kohli, Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Pawan Negi, Samuel Badree, Tymal Mills, Sreenath Aravind, Yuzvendra Chahal",2017
1082618,Wankhede Stadium,"Mumbai Indians, Bowl",Ben Stokes,"24 April 2017, Night","Ajinkya Rahane, Rahul Tripathi, Steven Smith, MS Dhoni, Ben Stokes, Manoj Tiwary, Dan Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Imran Tahir","Parthiv Patel, Jos Buttler, Nitish Rana, Rohit Sharma, Karn Sharma, Kieron Pollard, Hardik Pandya, Harbhajan Singh, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah",2017
1082619,M Chinnaswamy Stadium,NA,NA,"25 April 2017, Night","Ajinkya Rahane, Rahul Tripathi, Steven Smith, MS Dhoni, Ben Stokes, Manoj Tiwary, Dan Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Imran Tahir","Parthiv Patel, Jos Buttler, Nitish Rana, Rohit Sharma, Karn Sharma, Kieron Pollard, Hardik Pandya, Harbhajan Singh, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah",2017
1082620,Maharashtra Cricket Association Stadium,"Kolkata Knight Riders, Bowl",Robin Uthappa,"26 April 2017, Night","Ajinkya Rahane, Rahul Tripathi, Steven Smith, MS Dhoni, Manoj Tiwary, Dan Christian, Faf du Plessis, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Imran Tahir","Sunil Narine, Gautam Gambhir, Robin Uthappa, Darren Bravo, Manish Pandey, Yusuf Pathan, Colin de Grandhomme, Chris Woakes, Piyush Chawla, Kuldeep Yadav, Umesh Yadav",2017
1082621,M Chinnaswamy Stadium,"Gujarat Lions, Bowl",Andrew Tye,"27 April 2017, Night","Chris Gayle, Virat Kohli, AB de Villiers, Travis Head, Kedar Jadhav, Mandeep Singh, Pawan Negi, Samuel Badree, Sreenath Aravind, Aniket Choudhary, Yuzvendra Chahal","Ishan Kishan, Brendon McCullum, Suresh Raina, Aaron Finch, Ravindra Jadeja, Dinesh Karthik, †, James Faulkner, Andrew Tye, Basil Thampi, Nathu Singh, Ankit Soni",2017
1082622,Eden Gardens,"Kolkata Knight Riders, Bowl",Gautam Gambhir,"28 April 2017, Daynight","Sanju Samson, Karun Nair, Shreyas Iyer, Rishabh Pant, Chris Morris, Corey Anderson, Ankit Bawne, Pat Cummins, Kagiso Rabada, Amit Mishra, Zaheer Khan, (c)","Sunil Narine, Gautam Gambhir, Robin Uthappa, Manish Pandey, Sheldon Jackson, Yusuf Pathan, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav",2017
1082623,Punjab Cricket Association IS Bindra Stadium,"Punjab Kings, Bowl",Rashid Khan,"28 April 2017, Night","David Warner, Shikhar Dhawan, Kane Williamson, Yuvraj Singh, Moises Henriques, Deepak Hooda, Naman Ojha, †, Bhuvneshwar Kumar, Ashish Nehra, Siddarth Kaul, Rashid Khan","Martin Guptill, Manan Vohra, Shaun Marsh, Glenn Maxwell, Eoin Morgan, Wriddhiman Saha, Axar Patel, Anureet Singh, Mohit Sharma, Ishant Sharma, KC Cariappa",2017
1082624,Maharashtra Cricket Association Stadium,"Royal Challengers Bangalore, Bowl",Lockie Ferguson,"29 April 2017, Daynight","Ajinkya Rahane, Rahul Tripathi, Steven Smith, Manoj Tiwary, MS Dhoni, Dan Christian, Washington Sundar, Lockie Ferguson, Jaydev Unadkat, Deepak Chahar, Imran Tahir","Travis Head, Virat Kohli, AB de Villiers, Kedar Jadhav, Sachin Baby, Stuart Binny, Pawan Negi, Adam Milne, Samuel Badree, Sreenath Aravind, Yuzvendra Chahal",2017
